l_hand_min_x,l_hand_min_y,l_hand_width,l_hand_height,r_hand_min_x,r_hand_min_y,r_hand_width,r_hand_height,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
1033,773,157,119,0,0,0,0,1214,886,77,162,simulation01702.png,precision
963,357,127,106,1183,764,155,156,915,926,213,120,simulation02840.png,precision
805,240,114,115,0,0,0,0,912,885,44,203,simulation00560.png,precision
864,744,209,124,1396,560,149,84,1382,615,103,82,simulation00940.png,precision
725,618,161,120,1029,766,154,122,1217,883,77,162,simulation01706.png,precision
804,685,182,126,1271,596,183,123,1226,979,223,143,simulation00863.png,precision
914,731,183,118,0,0,0,0,1215,902,84,173,simulation00795.png,precision
697,587,157,118,1414,368,107,150,856,777,111,119,simulation01599.png,precision
683,605,160,115,1440,382,91,150,1485,329,107,108,simulation01604.png,precision
876,379,173,136,0,0,0,0,944,664,123,127,simulation02893.png,precision
867,648,215,133,1407,451,212,118,1358,535,134,118,simulation00843.png,precision
866,454,166,108,0,0,0,0,975,631,66,125,simulation02903.png,precision
0,0,0,0,1198,667,171,169,1189,956,146,113,simulation01528.png,precision
914,454,98,142,1299,796,141,85,809,915,215,138,simulation02052.png,precision
1190,827,146,68,0,0,0,0,1130,950,229,125,simulation00483.png,precision
833,353,145,166,0,0,0,0,771,781,123,120,simulation01513.png,precision
786,293,185,123,0,0,0,0,784,688,75,82,simulation02235.png,precision
792,293,175,125,0,0,0,0,780,686,76,81,simulation02239.png,precision
749,580,131,108,0,0,0,0,954,805,119,90,simulation02940.png,precision
888,322,162,105,1107,834,229,109,843,740,119,121,simulation02156.png,precision
968,292,144,156,1191,773,160,148,925,935,208,119,simulation02803.png,precision
1221,836,106,63,0,0,0,0,971,863,42,193,simulation00606.png,precision
705,602,108,120,0,0,0,0,1104,890,45,210,simulation02953.png,precision
1183,840,144,66,0,0,0,0,1117,957,230,122,simulation00502.png,precision
935,347,124,104,1179,769,156,159,936,663,123,127,simulation02855.png,precision
749,168,152,134,1180,839,145,71,1116,957,230,122,simulation00503.png,precision
724,621,163,119,1033,768,154,121,1215,886,77,162,simulation01703.png,precision
719,636,165,118,1470,361,181,198,902,783,102,118,simulation01642.png,precision
1111,911,158,62,0,0,0,0,1129,969,178,119,simulation01444.png,precision
1241,805,167,74,0,0,0,0,1158,947,237,142,simulation00443.png,precision
881,262,166,172,0,0,0,0,911,928,235,127,simulation02879.png,precision
879,690,203,126,0,0,0,0,1066,842,86,81,simulation00813.png,precision
905,499,99,137,1330,772,142,101,820,916,250,166,simulation02044.png,precision
946,341,122,113,1180,766,160,156,935,660,124,127,simulation02848.png,precision
946,344,118,105,1181,768,157,158,936,661,123,127,simulation02851.png,precision
685,625,162,116,1502,406,139,152,872,778,107,118,simulation01615.png,precision
716,243,167,102,0,0,0,0,979,856,39,208,simulation00469.png,precision
799,293,112,73,0,0,0,0,984,916,45,177,simulation02117.png,precision
799,681,183,125,1278,593,185,123,1225,981,223,145,simulation00862.png,precision
694,582,152,110,1399,316,161,182,843,779,113,119,simulation01587.png,precision
815,247,147,148,0,0,0,0,787,659,125,133,simulation02071.png,precision
887,661,219,136,1408,467,212,117,1358,552,131,117,simulation00846.png,precision
762,618,174,115,0,0,0,0,808,794,80,88,simulation00826.png,precision
0,0,0,0,989,761,228,92,808,708,80,151,simulation02361.png,precision
814,326,138,163,0,0,0,0,773,781,123,120,simulation01499.png,precision
1159,843,139,79,0,0,0,0,1102,959,232,119,simulation00519.png,precision
1237,804,175,79,0,0,0,0,1157,947,238,142,simulation00444.png,precision
838,712,194,134,1272,577,173,111,1225,973,207,136,simulation00869.png,precision
895,410,115,155,1246,805,166,150,972,939,262,138,simulation02758.png,precision
859,663,197,127,1358,528,204,118,1224,986,225,152,simulation00854.png,precision
815,295,155,124,0,0,0,0,830,654,126,124,simulation01377.png,precision
705,588,98,123,0,0,0,0,1103,889,44,209,simulation02951.png,precision
728,619,165,121,1047,779,155,120,1034,909,149,108,simulation01687.png,precision
771,280,208,120,0,0,0,0,786,706,73,79,simulation02207.png,precision
0,0,0,0,1255,791,176,91,1173,950,235,145,simulation00412.png,precision
0,0,0,0,1054,795,221,91,688,696,104,119,simulation02321.png,precision
1101,881,150,67,0,0,0,0,1101,954,190,123,simulation01399.png,precision
950,342,119,114,1181,765,157,156,935,659,124,127,simulation02846.png,precision
1042,385,172,112,0,0,0,0,1004,780,116,134,simulation00546.png,precision
781,299,171,120,0,0,0,0,763,685,77,83,simulation02249.png,precision
754,174,145,124,0,0,0,0,948,873,39,200,simulation00504.png,precision
718,635,165,119,1488,374,186,200,900,783,101,118,simulation01639.png,precision
934,777,207,131,1005,469,142,101,993,549,91,96,simulation00967.png,precision
721,212,177,117,0,0,0,0,975,858,41,206,simulation00473.png,precision
778,296,169,127,0,0,0,0,863,702,130,132,simulation02255.png,precision
0,0,0,0,1143,886,152,72,1050,755,166,100,simulation01473.png,precision
0,0,0,0,1022,784,221,92,1096,995,272,115,simulation02331.png,precision
665,168,146,106,0,0,0,0,941,888,41,202,simulation00572.png,precision
944,344,123,109,1182,768,158,157,936,661,123,127,simulation02850.png,precision
1341,779,151,94,0,0,0,0,1195,945,223,155,simulation02042.png,precision
0,0,0,0,1226,839,106,62,866,857,87,95,simulation00583.png,precision
0,0,0,0,1207,779,168,145,1137,745,101,107,simulation02790.png,precision
0,0,0,0,1244,800,167,83,1163,947,235,143,simulation00431.png,precision
910,320,148,104,1177,770,160,157,936,664,123,126,simulation02865.png,precision
784,269,157,125,0,0,0,0,855,489,181,220,simulation02111.png,precision
830,339,149,163,0,0,0,0,773,781,123,119,simulation01502.png,precision
792,264,171,120,0,0,0,0,861,478,186,200,simulation02103.png,precision
881,742,198,127,1245,470,153,99,1227,970,192,131,simulation00883.png,precision
0,0,0,0,1246,357,189,163,1242,411,204,230,simulation01574.png,precision
1166,841,139,76,0,0,0,0,1101,959,236,117,simulation00526.png,precision
861,320,161,120,1071,752,205,119,852,734,117,120,simulation02161.png,precision
0,0,0,0,1148,457,184,164,1112,493,122,309,simulation01541.png,precision
0,0,0,0,1411,329,150,173,1430,326,179,114,simulation01590.png,precision
0,0,0,0,985,347,122,112,917,926,210,118,simulation02833.png,precision
1090,896,168,71,0,0,0,0,1103,964,193,126,simulation01415.png,precision
794,295,171,124,0,0,0,0,779,686,75,81,simulation02240.png,precision
816,668,185,120,1315,575,201,116,1225,986,225,151,simulation00858.png,precision
1103,904,168,69,0,0,0,0,1129,967,172,120,simulation01448.png,precision
0,0,0,0,1052,792,214,93,1118,999,256,119,simulation02322.png,precision
719,636,166,120,1460,361,175,191,1490,432,156,33,simulation01644.png,precision
914,495,94,131,1330,782,142,83,819,916,250,165,simulation02045.png,precision
0,0,0,0,1105,819,230,93,1156,1013,247,124,simulation02300.png,precision
780,312,173,123,1160,698,178,121,1183,1003,188,120,simulation02261.png,precision
751,582,162,117,1048,779,165,122,942,755,101,126,simulation01717.png,precision
869,739,193,127,1290,519,152,89,1266,583,93,89,simulation00877.png,precision
860,744,209,126,1395,562,150,84,1374,617,95,82,simulation00941.png,precision
833,348,150,176,0,0,0,0,772,781,122,120,simulation01516.png,precision
901,744,192,120,1145,420,126,84,1161,859,67,183,simulation00917.png,precision
780,291,178,137,0,0,0,0,790,712,71,76,simulation02184.png,precision
787,208,176,122,0,0,0,0,932,876,43,200,simulation00520.png,precision
769,175,132,126,0,0,0,0,844,382,142,222,simulation02082.png,precision
883,742,192,125,1198,453,170,111,1216,800,85,145,simulation00889.png,precision
0,0,0,0,1204,783,154,143,1137,748,99,103,simulation02925.png,precision
0,0,0,0,1244,802,164,80,1162,947,236,143,simulation00434.png,precision
856,319,161,117,1069,740,198,118,854,732,116,120,simulation02162.png,precision
701,578,156,107,1392,307,164,195,1225,959,114,96,simulation01586.png,precision
0,0,0,0,1258,789,173,96,1175,950,235,146,simulation00409.png,precision
848,268,121,114,1170,864,140,73,1088,966,249,117,simulation00558.png,precision
791,294,172,129,0,0,0,0,890,860,120,80,simulation02179.png,precision
888,663,228,138,1396,490,207,115,1347,572,131,116,simulation00849.png,precision
0,0,0,0,1258,787,177,99,1175,950,234,145,simulation00408.png,precision
826,705,194,131,1263,587,175,117,1226,974,212,139,simulation00867.png,precision
872,679,199,124,1325,306,193,100,1278,364,120,111,simulation00815.png,precision
943,771,205,129,1018,486,127,89,925,716,108,135,simulation00980.png,precision
1152,879,139,63,0,0,0,0,1183,959,157,118,simulation01483.png,precision
909,745,206,124,1309,501,123,81,1290,806,81,155,simulation00925.png,precision
0,0,0,0,1238,836,87,76,1126,965,220,126,simulation02074.png,precision
758,364,126,118,0,0,0,0,984,859,37,186,simulation00592.png,precision
0,0,0,0,1247,798,167,159,1210,737,105,112,simulation02756.png,precision
738,546,122,98,1249,799,168,154,1167,886,61,223,simulation02746.png,precision
884,747,226,125,1399,556,145,81,1391,615,111,81,simulation00936.png,precision
911,760,177,107,0,0,0,0,1196,894,83,171,simulation00802.png,precision
750,342,136,122,0,0,0,0,599,677,86,91,simulation00589.png,precision
0,0,0,0,1219,371,194,160,1218,421,202,249,simulation01572.png,precision
791,289,189,127,0,0,0,0,787,703,74,79,simulation02213.png,precision
899,311,161,147,0,0,0,0,915,933,230,128,simulation02888.png,precision
999,334,118,113,1197,773,166,151,927,936,208,120,simulation02800.png,precision
725,620,160,118,1029,767,155,122,1215,885,77,161,simulation01704.png,precision
879,441,177,121,0,0,0,0,942,668,124,127,simulation02910.png,precision
909,286,159,166,0,0,0,0,915,933,230,128,simulation02886.png,precision
0,0,0,0,1244,800,165,82,1162,947,236,143,simulation00433.png,precision
0,0,0,0,1071,394,124,92,1032,632,129,126,simulation00913.png,precision
886,297,160,113,0,0,0,0,896,743,193,93,simulation00531.png,precision
0,0,0,0,1168,864,144,71,1089,966,248,117,simulation00559.png,precision
776,263,191,147,0,0,0,0,787,709,74,79,simulation02201.png,precision
0,0,0,0,1243,804,167,76,1161,947,236,142,simulation00435.png,precision
696,583,154,118,1410,351,116,167,853,777,110,118,simulation01596.png,precision
864,454,172,105,0,0,0,0,980,630,64,125,simulation02904.png,precision
918,773,214,128,1025,452,158,109,1006,536,101,104,simulation00963.png,precision
694,590,161,118,1413,371,111,149,1470,317,115,113,simulation01600.png,precision
0,0,0,0,1249,802,167,147,1054,627,139,136,simulation02745.png,precision
1009,303,134,170,0,0,0,0,943,944,239,130,simulation02771.png,precision
896,719,209,134,0,0,0,0,1174,887,78,170,simulation00808.png,precision
1221,814,168,70,0,0,0,0,1149,951,236,136,simulation00465.png,precision
914,731,184,114,0,0,0,0,1217,901,86,174,simulation00794.png,precision
997,344,128,108,1197,776,167,156,928,937,207,120,simulation02799.png,precision
1099,903,157,68,714,266,141,95,1112,969,202,128,simulation01422.png,precision
0,0,0,0,1074,805,215,89,891,687,77,180,simulation02313.png,precision
0,0,0,0,799,260,152,141,831,657,125,124,simulation01384.png,precision
794,258,174,157,0,0,0,0,826,662,125,124,simulation01398.png,precision
881,756,187,121,0,0,0,0,1176,855,91,98,simulation00773.png,precision
0,0,0,0,1070,805,219,93,712,692,110,132,simulation02314.png,precision
973,302,145,152,1184,767,155,154,919,926,208,119,simulation02827.png,precision
882,262,171,173,0,0,0,0,911,928,233,127,simulation02880.png,precision
0,0,0,0,992,761,234,88,826,707,112,153,simulation02366.png,precision
901,328,169,117,1258,890,119,64,1181,1008,237,113,simulation02148.png,precision
0,0,0,0,699,601,159,104,869,745,150,132,simulation02741.png,precision
916,424,118,120,1138,807,216,97,996,632,111,172,simulation02285.png,precision
0,0,0,0,1183,875,130,51,1086,968,252,116,simulation00549.png,precision
863,324,168,118,1084,778,211,121,849,736,117,120,simulation02159.png,precision
838,652,184,122,1330,325,199,105,1285,391,121,109,simulation00819.png,precision
0,0,0,0,1075,690,169,106,866,860,119,79,simulation02167.png,precision
705,594,101,123,0,0,0,0,1104,889,44,209,simulation02952.png,precision
822,483,128,108,1294,336,188,165,1291,375,212,215,simulation01578.png,precision
775,179,136,120,0,0,0,0,858,392,148,225,simulation02088.png,precision
776,271,198,135,0,0,0,0,786,707,73,79,simulation02204.png,precision
884,746,189,121,0,0,0,0,930,719,67,50,simulation00781.png,precision
822,265,150,155,0,0,0,0,829,659,125,124,simulation01389.png,precision
901,353,156,124,1142,813,222,98,815,691,138,139,simulation02277.png,precision
874,741,198,127,1277,500,152,92,1229,972,200,134,simulation00879.png,precision
0,0,0,0,989,763,227,89,808,708,79,151,simulation02362.png,precision
849,719,195,131,1284,565,169,103,1258,642,103,95,simulation00871.png,precision
979,323,150,122,1195,775,162,151,926,936,208,120,simulation02801.png,precision
1100,365,153,96,0,0,0,0,1147,668,135,124,simulation00785.png,precision
1216,814,180,70,0,0,0,0,1150,951,236,136,simulation00464.png,precision
824,311,131,116,0,0,0,0,827,651,126,124,simulation01372.png,precision
772,374,164,147,0,0,0,0,769,783,124,119,simulation01491.png,precision
1217,805,180,78,0,0,0,0,1151,950,235,137,simulation00460.png,precision
943,774,205,127,1018,486,127,94,922,718,108,135,simulation00976.png,precision
967,447,153,75,1187,493,174,180,1185,955,141,110,simulation01536.png,precision
790,294,176,126,0,0,0,0,778,686,76,81,simulation02241.png,precision
817,263,160,161,0,0,0,0,829,659,124,124,simulation01390.png,precision
970,264,153,177,0,0,0,0,921,927,207,120,simulation02821.png,precision
721,636,163,118,1441,364,178,180,906,783,102,118,simulation01647.png,precision
972,255,151,160,0,0,0,0,923,931,204,120,simulation02811.png,precision
0,0,0,0,1202,777,168,151,1133,745,101,107,simulation02795.png,precision
1112,902,155,70,0,0,0,0,1129,965,169,120,simulation01450.png,precision
890,770,211,131,1211,451,194,111,1217,865,87,205,simulation00955.png,precision
679,588,156,118,1411,333,144,175,1434,328,207,135,simulation01591.png,precision
781,296,171,124,0,0,0,0,1029,929,50,213,simulation02251.png,precision
722,197,182,113,0,0,0,0,972,859,39,204,simulation00476.png,precision
727,624,160,120,1034,775,155,118,1214,888,77,162,simulation01700.png,precision
884,769,212,133,0,0,0,0,861,725,103,122,simulation00954.png,precision
1227,884,116,47,0,0,0,0,1165,951,230,148,simulation00688.png,precision
1231,820,119,73,0,0,0,0,822,839,123,80,simulation02084.png,precision
721,634,163,118,1412,372,177,174,908,782,101,118,simulation01651.png,precision
679,608,162,115,1444,384,88,149,861,777,110,118,simulation01605.png,precision
0,0,0,0,1208,780,167,139,1142,744,102,108,simulation02786.png,precision
698,631,161,113,1524,405,168,188,1523,425,243,151,simulation01621.png,precision
780,623,171,116,1344,350,201,112,1306,424,138,113,simulation00824.png,precision
785,294,175,124,0,0,0,0,772,685,77,83,simulation02245.png,precision
724,632,159,120,1318,473,184,143,1274,978,118,93,simulation01660.png,precision
683,177,133,106,0,0,0,0,929,888,42,203,simulation00568.png,precision
837,345,149,161,0,0,0,0,772,780,123,119,simulation01504.png,precision
680,621,162,114,1494,410,146,155,871,777,107,118,simulation01614.png,precision
1121,913,140,61,0,0,0,0,1131,972,184,121,simulation01441.png,precision
787,195,144,126,1225,822,110,77,843,715,114,120,simulation02092.png,precision
802,676,183,120,1296,593,193,115,1226,984,225,148,simulation00860.png,precision
943,760,205,128,1024,486,117,91,918,709,106,134,simulation00990.png,precision
734,310,140,121,0,0,0,0,874,849,86,94,simulation00586.png,precision
0,0,0,0,1290,792,143,94,1155,954,232,147,simulation02054.png,precision
715,635,165,118,1498,385,190,198,896,782,103,118,simulation01635.png,precision
821,315,168,134,1143,727,215,125,840,699,129,136,simulation02266.png,precision
1244,802,166,83,0,0,0,0,1159,947,237,143,simulation00441.png,precision
0,0,0,0,1114,818,215,95,1161,1013,248,125,simulation02297.png,precision
795,619,205,124,1392,430,213,102,1335,513,137,128,simulation00837.png,precision
0,0,0,0,1015,782,221,93,1092,994,277,115,simulation02333.png,precision
0,0,0,0,1204,780,169,150,1134,745,102,107,simulation02793.png,precision
770,295,194,131,1135,724,156,96,787,695,75,81,simulation02225.png,precision
672,213,149,110,0,0,0,0,963,882,41,196,simulation00579.png,precision
1087,911,197,115,0,0,0,0,1022,974,279,119,simulation01299.png,precision
727,563,113,135,0,0,0,0,957,804,120,90,simulation02944.png,precision
884,744,187,121,0,0,0,0,927,717,67,47,simulation00782.png,precision
934,440,158,97,1205,632,165,161,1189,956,146,113,simulation01529.png,precision
828,298,160,130,1082,665,156,113,869,726,117,120,simulation02169.png,precision
805,558,135,83,1207,782,154,144,1223,904,168,165,simulation02935.png,precision
886,660,217,132,1408,461,208,119,1360,546,132,117,simulation00845.png,precision
1194,826,147,69,0,0,0,0,1131,951,229,127,simulation00481.png,precision
774,298,192,125,0,0,0,0,786,692,75,81,simulation02229.png,precision
901,746,197,123,1208,449,121,83,1170,864,67,184,simulation00920.png,precision
894,316,167,110,1150,872,191,94,838,744,118,121,simulation02153.png,precision
803,290,122,101,0,0,0,0,834,734,113,116,simulation02119.png,precision
971,250,159,169,0,0,0,0,924,931,202,119,simulation02810.png,precision
763,274,187,144,1194,711,162,88,1182,1000,130,101,simulation02193.png,precision
703,632,99,121,0,0,0,0,940,932,250,125,simulation02961.png,precision
896,748,195,122,1173,448,175,119,1116,745,170,110,simulation00894.png,precision
911,751,197,122,1073,416,161,112,1131,862,62,180,simulation00903.png,precision
878,446,174,112,0,0,0,0,941,668,126,126,simulation02907.png,precision
0,0,0,0,993,778,226,86,738,963,63,47,simulation02340.png,precision
728,613,163,120,1031,770,154,123,1222,882,77,164,simulation01709.png,precision
913,743,176,112,0,0,0,0,1207,899,84,172,simulation00798.png,precision
0,0,0,0,1257,794,175,86,1174,950,235,145,simulation00411.png,precision
837,345,150,114,0,0,0,0,770,621,108,131,simulation01350.png,precision
727,624,161,120,1034,777,154,119,1214,888,77,163,simulation01699.png,precision
781,202,134,99,0,0,0,0,798,689,120,128,simulation02078.png,precision
803,289,174,139,1112,639,129,125,875,726,118,120,simulation02172.png,precision
1111,845,132,86,0,0,0,0,1105,939,207,124,simulation01366.png,precision
870,740,187,126,1003,535,130,95,975,605,87,87,simulation00761.png,precision
0,0,0,0,1201,779,165,155,1130,745,101,107,simulation02797.png,precision
979,328,145,121,1185,768,154,151,918,926,208,119,simulation02829.png,precision
913,382,144,111,1144,809,206,100,1190,1002,245,126,simulation02280.png,precision
902,729,178,117,0,0,0,0,911,722,65,51,simulation00789.png,precision
825,643,183,121,1332,330,199,105,1287,397,119,109,simulation00820.png,precision
0,0,0,0,1127,815,215,94,1173,1009,249,127,simulation02290.png,precision
919,403,129,122,1142,805,202,94,981,928,63,233,simulation02283.png,precision
880,285,134,138,0,0,0,0,910,928,234,126,simulation02874.png,precision
819,702,190,128,1261,591,180,119,1226,975,215,139,simulation00866.png,precision
943,346,117,105,1180,769,157,159,936,662,123,127,simulation02852.png,precision
837,314,170,118,0,0,0,0,858,730,117,120,simulation02164.png,precision
0,0,0,0,1109,820,219,93,1158,1013,247,124,simulation02299.png,precision
775,284,180,141,0,0,0,0,894,549,97,265,simulation02188.png,precision
719,635,165,119,1474,363,184,199,901,783,103,118,simulation01641.png,precision
994,359,134,163,0,0,0,0,953,944,262,137,simulation02764.png,precision
814,264,168,160,0,0,0,0,828,660,124,124,simulation01391.png,precision
711,569,155,108,1388,309,163,189,1225,958,116,96,simulation01585.png,precision
0,0,0,0,1251,797,171,89,1170,948,236,144,simulation00419.png,precision
1232,832,123,80,0,0,0,0,683,672,77,81,simulation02076.png,precision
1113,881,159,91,0,0,0,0,1046,972,278,120,simulation01305.png,precision
819,324,165,84,0,0,0,0,831,735,113,117,simulation02126.png,precision
666,170,145,107,0,0,0,0,821,313,180,167,simulation00573.png,precision
723,186,182,113,0,0,0,0,968,860,39,203,simulation00479.png,precision
883,362,136,126,0,0,0,0,852,675,127,125,simulation01436.png,precision
784,295,187,127,1095,754,214,93,787,700,74,80,simulation02218.png,precision
945,768,207,128,1023,486,123,91,923,712,107,134,simulation00985.png,precision
770,262,193,152,0,0,0,0,900,534,77,278,simulation02199.png,precision
899,312,165,107,1177,770,163,156,937,664,124,126,simulation02867.png,precision
1146,890,153,74,0,0,0,0,932,662,123,123,simulation01479.png,precision
969,450,158,79,1168,472,181,175,1111,490,116,308,simulation01538.png,precision
868,388,174,134,0,0,0,0,944,664,123,127,simulation02894.png,precision
0,0,0,0,762,167,144,134,834,350,193,140,simulation00508.png,precision
0,0,0,0,1012,782,235,91,1090,994,278,115,simulation02334.png,precision
1116,348,143,99,0,0,0,0,1144,668,135,123,simulation00786.png,precision
918,439,155,108,1176,723,174,162,1188,956,146,113,simulation01526.png,precision
1155,876,156,65,0,0,0,0,941,662,123,122,simulation01484.png,precision
854,327,169,125,1141,765,227,107,835,697,134,136,simulation02270.png,precision
0,0,0,0,1245,801,170,159,1207,738,104,112,simulation02757.png,precision
713,572,106,127,0,0,0,0,1101,887,43,208,simulation02948.png,precision
660,178,152,105,0,0,0,0,951,886,42,200,simulation00575.png,precision
779,490,136,130,1245,797,170,155,1224,733,104,111,simulation02750.png,precision
680,173,129,107,0,0,0,0,933,889,43,203,simulation00569.png,precision
904,748,203,121,1252,469,113,83,1257,961,120,109,simulation00922.png,precision
770,281,140,87,0,0,0,0,807,801,119,85,simulation01408.png,precision
963,255,150,176,0,0,0,0,923,933,205,119,simulation02807.png,precision
788,294,181,124,0,0,0,0,782,687,76,81,simulation02238.png,precision
959,445,159,78,1202,522,174,180,1187,956,145,112,simulation01534.png,precision
903,740,189,121,1108,406,125,83,1037,632,130,126,simulation00915.png,precision
771,170,132,127,0,0,0,0,849,386,136,228,simulation02086.png,precision
825,331,148,116,0,0,0,0,789,632,131,129,simulation01357.png,precision
827,333,110,101,0,0,0,0,803,639,129,127,simulation01361.png,precision
1226,824,114,76,0,0,0,0,996,906,46,183,simulation02093.png,precision
0,0,0,0,1261,790,171,88,1176,950,234,146,simulation00404.png,precision
718,635,164,119,1493,379,189,198,898,782,102,118,simulation01637.png,precision
914,728,179,116,0,0,0,0,902,729,68,60,simulation00793.png,precision
811,235,145,138,1241,838,82,74,788,664,124,133,simulation02072.png,precision
890,663,225,138,1399,479,211,119,1353,566,132,117,simulation00848.png,precision
0,0,0,0,988,763,226,91,807,708,78,151,simulation02358.png,precision
704,631,100,123,0,0,0,0,940,930,251,124,simulation02962.png,precision
0,0,0,0,1241,805,169,73,1160,947,236,142,simulation00438.png,precision
923,772,211,131,1017,456,152,108,998,538,96,102,simulation00964.png,precision
786,303,167,134,1154,703,187,118,1183,1003,191,120,simulation02262.png,precision
788,310,138,148,0,0,0,0,874,669,124,124,simulation01452.png,precision
1102,919,135,90,723,266,137,96,1114,970,204,128,simulation01423.png,precision
0,0,0,0,1095,816,233,96,1151,1014,250,123,simulation02303.png,precision
718,630,167,119,1295,523,152,111,1275,978,118,93,simulation01662.png,precision
901,519,100,125,1352,774,141,89,825,912,245,168,simulation02038.png,precision
844,717,199,130,1278,571,169,106,1226,972,206,135,simulation00870.png,precision
902,771,219,131,1098,440,184,116,1110,615,143,111,simulation00959.png,precision
727,619,166,121,1050,783,153,115,1037,908,149,105,simulation01685.png,precision
0,0,0,0,783,283,139,113,857,486,165,234,simulation02115.png,precision
855,755,220,133,1349,524,177,104,1326,795,77,168,simulation00948.png,precision
0,0,0,0,761,165,152,133,837,352,192,141,simulation00510.png,precision
718,628,165,120,1229,618,147,119,1202,893,72,156,simulation01666.png,precision
801,631,183,120,1338,340,205,110,1294,409,123,113,simulation00822.png,precision
751,614,179,116,1362,379,210,111,1226,979,207,136,simulation00829.png,precision
0,0,0,0,774,201,129,79,987,902,45,187,simulation02089.png,precision
779,269,167,119,0,0,0,0,860,492,178,216,simulation02109.png,precision
1119,917,146,62,0,0,0,0,1132,974,198,126,simulation01435.png,precision
0,0,0,0,1243,804,167,73,1161,947,236,142,simulation00436.png,precision
896,729,183,117,1129,326,174,102,1139,668,134,123,simulation00788.png,precision
875,322,167,112,1095,814,225,112,845,739,118,121,simulation02157.png,precision
1239,799,178,91,0,0,0,0,1155,948,237,140,simulation00448.png,precision
0,0,0,0,1244,799,171,82,1164,947,235,143,simulation00427.png,precision
895,334,162,152,0,0,0,0,913,934,234,129,simulation02890.png,precision
1279,869,122,77,0,0,0,0,1177,1004,231,110,simulation02141.png,precision
702,618,97,121,0,0,0,0,1106,890,46,210,simulation02956.png,precision
0,0,0,0,1025,785,229,91,1099,995,270,116,simulation02330.png,precision
725,618,163,121,1026,772,158,117,1218,883,78,162,simulation01707.png,precision
967,447,156,72,1196,508,171,179,1186,955,143,111,simulation01535.png,precision
0,0,0,0,1208,780,166,153,1139,744,102,108,simulation02789.png,precision
783,296,168,124,0,0,0,0,1030,929,49,212,simulation02250.png,precision
0,0,0,0,1047,789,224,91,867,673,119,194,simulation02324.png,precision
1003,300,139,178,0,0,0,0,941,944,235,129,simulation02772.png,precision
0,0,0,0,1246,797,170,163,1212,736,104,111,simulation02755.png,precision
723,315,158,127,0,0,0,0,706,792,132,120,simulation01459.png,precision
1031,770,156,119,0,0,0,0,1220,883,76,162,simulation01708.png,precision
779,297,187,129,1108,752,202,88,787,698,75,81,simulation02220.png,precision
905,504,97,137,1341,762,135,106,823,915,247,166,simulation02043.png,precision
0,0,0,0,1410,326,154,175,847,779,113,119,simulation01589.png,precision
887,446,168,111,0,0,0,0,935,668,113,127,simulation02908.png,precision
942,438,161,93,1212,584,169,174,1188,957,147,113,simulation01531.png,precision
722,623,164,120,1066,762,149,126,1059,797,88,84,simulation01680.png,precision
881,517,139,94,1206,783,158,133,1139,746,99,103,simulation02928.png,precision
777,295,164,124,0,0,0,0,859,702,131,133,simulation02257.png,precision
720,626,164,118,1094,737,163,136,1104,681,122,117,simulation01676.png,precision
817,286,155,124,0,0,0,0,831,656,126,124,simulation01379.png,precision
736,603,165,118,1036,779,149,109,933,760,102,125,simulation01712.png,precision
798,308,153,92,0,0,0,0,832,735,113,117,simulation02122.png,precision
1090,900,176,75,0,0,0,0,1105,966,200,126,simulation01418.png,precision
1229,801,183,80,0,0,0,0,1152,949,235,138,simulation00455.png,precision
763,566,129,105,0,0,0,0,952,806,120,90,simulation02938.png,precision
1024,382,178,114,1177,868,137,67,1004,781,116,134,simulation00548.png,precision
945,770,205,130,1018,485,126,91,926,715,107,136,simulation00981.png,precision
680,587,157,117,1412,332,140,177,850,778,112,119,simulation01592.png,precision
970,269,155,162,0,0,0,0,921,927,207,121,simulation02819.png,precision
0,0,0,0,991,771,234,84,814,688,82,160,simulation02345.png,precision
726,619,165,120,1055,775,153,121,1053,780,69,52,simulation01683.png,precision
898,514,99,128,1340,774,148,90,827,913,242,167,simulation02040.png,precision
799,314,162,87,0,0,0,0,832,735,113,117,simulation02123.png,precision
891,745,217,128,1393,554,138,81,1384,617,107,79,simulation00933.png,precision
829,335,136,112,0,0,0,0,796,636,131,129,simulation01359.png,precision
892,322,168,154,0,0,0,0,914,934,233,129,simulation02889.png,precision
747,520,151,112,1248,797,166,152,1024,788,124,100,simulation02748.png,precision
1188,836,142,70,0,0,0,0,1129,952,231,123,simulation00494.png,precision
1168,841,142,73,0,0,0,0,1102,960,237,117,simulation00527.png,precision
906,747,202,123,1271,480,124,83,1285,804,80,153,simulation00923.png,precision
897,315,167,115,1171,877,172,93,1181,1006,236,114,simulation02152.png,precision
887,512,141,94,1204,783,157,142,1137,747,99,103,simulation02926.png,precision
1218,811,180,72,0,0,0,0,1150,950,236,137,simulation00463.png,precision
849,432,174,116,0,0,0,0,931,809,118,86,simulation02898.png,precision
1189,827,144,75,0,0,0,0,1130,950,230,123,simulation00488.png,precision
1228,804,190,87,0,0,0,0,1153,948,236,140,simulation00451.png,precision
823,306,131,117,0,0,0,0,829,652,126,124,simulation01374.png,precision
1017,307,132,165,0,0,0,0,943,944,240,131,simulation02770.png,precision
758,181,138,113,0,0,0,0,946,873,41,200,simulation00505.png,precision
