l_hand_min_x,l_hand_min_y,l_hand_width,l_hand_height,r_hand_min_x,r_hand_min_y,r_hand_width,r_hand_height,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
1069,718,158,126,0,0,0,0,1158,709,410,456,salad10186.png,power
1110,728,199,123,0,0,0,0,1309,751,219,190,salad01296.png,power
0,1080,0,0,1014,761,245,98,1161,113,37,66,salad00661.png,power
1173,652,210,127,0,0,0,0,1851,662,136,360,salad10603.png,power
0,0,0,0,1035,430,189,157,946,376,146,405,salad03854.png,power
0,1080,0,0,1021,757,228,127,1190,111,36,62,salad00651.png,power
0,0,0,0,1114,603,176,78,1593,719,217,213,salad03839.png,power
1142,641,170,94,1472,623,126,199,1595,489,129,420,salad15922.png,power
0,0,0,0,1690,728,152,166,1457,475,307,239,salad11288.png,power
1036,543,141,73,1385,509,153,122,980,289,114,241,salad15743.png,power
955,503,123,152,0,0,0,0,1170,536,274,176,salad03876.png,power
1805,521,95,181,1920,1080,0,0,51,370,101,180,salad00485.png,power
1167,681,206,124,0,0,0,0,1851,685,137,368,salad10612.png,power
955,698,109,112,1395,672,166,202,1190,705,346,295,salad09092.png,power
0,0,0,0,605,340,106,78,1920,1080,0,0,salad01262.png,power
0,0,0,0,1262,699,121,182,1259,656,265,299,salad10358.png,power
1141,626,193,124,1920,1080,0,0,0,0,0,0,salad10573.png,power
1205,556,111,108,0,0,0,0,1379,570,106,298,salad15024.png,power
1102,731,215,130,544,287,124,98,1920,0,0,0,salad01140.png,power
969,699,143,115,1564,374,185,178,1045,666,310,413,salad10227.png,power
1079,333,187,229,1257,522,150,174,1275,265,101,124,salad14101.png,power
1144,623,187,124,1920,1080,0,0,0,0,0,0,salad10569.png,power
1920,1080,0,0,1032,782,261,119,0,0,0,0,salad00616.png,power
1179,614,145,89,0,0,0,0,1166,658,147,289,salad15144.png,power
1244,465,142,154,1920,1080,0,0,698,285,235,127,salad15047.png,power
1920,1080,0,0,1023,733,212,120,519,317,58,160,salad00552.png,power
1015,690,199,142,1317,358,109,215,154,363,124,170,salad00587.png,power
732,509,146,140,1205,537,202,147,923,660,100,280,salad25668.png,power
1198,572,127,116,0,0,0,0,1372,591,86,305,salad15021.png,power
0,1080,0,0,1359,530,111,197,1040,321,237,148,salad15966.png,power
1051,602,126,86,0,1080,0,0,980,332,111,240,salad15793.png,power
1920,0,0,0,1384,0,291,166,0,1080,0,0,salad00979.png,power
1273,651,170,101,0,1080,0,0,1073,391,227,163,salad15067.png,power
1920,1080,0,0,960,696,148,127,478,261,47,130,salad10208.png,power
1116,744,192,114,1920,1080,0,0,0,0,0,0,salad01275.png,power
0,0,0,0,1268,803,90,71,1209,751,215,190,salad00714.png,power
1920,1080,0,0,1032,785,255,113,0,0,0,0,salad00617.png,power
1048,714,158,126,1920,1080,0,0,253,291,73,144,salad10191.png,power
1920,1080,0,0,1117,600,174,77,762,256,142,329,salad03838.png,power
1111,634,195,133,0,0,0,0,1280,671,103,336,salad11539.png,power
0,0,0,0,1027,759,259,133,1282,768,232,196,salad00624.png,power
1075,688,192,124,1920,1080,0,0,0,0,0,0,salad01319.png,power
0,0,0,0,1033,569,198,176,1224,597,196,208,salad01340.png,power
1030,653,69,154,0,0,0,0,1298,658,455,370,salad09373.png,power
1051,593,98,80,0,1080,0,0,974,318,112,240,salad15771.png,power
0,0,0,0,1038,697,203,150,1241,710,202,199,salad01217.png,power
1124,643,177,124,1334,570,129,236,853,246,215,120,salad15949.png,power
1205,544,108,114,1920,1080,0,0,153,311,306,135,salad15026.png,power
991,722,168,110,1920,1080,0,0,0,0,0,0,salad11386.png,power
1152,612,119,98,0,1080,0,0,1248,398,131,205,salad15009.png,power
1920,1080,0,0,1244,504,138,91,848,266,116,223,salad14136.png,power
1003,521,136,140,1920,1080,0,0,0,0,0,0,salad03881.png,power
1920,1080,0,0,1004,690,207,139,204,354,114,168,salad00585.png,power
0,0,0,0,1116,541,119,127,1448,529,533,205,salad03929.png,power
1920,1080,0,0,1002,609,141,131,794,285,112,279,salad04415.png,power
1144,464,124,94,0,0,0,0,1196,569,285,270,salad16008.png,power
1920,1080,0,0,963,733,216,115,0,0,0,0,salad00761.png,power
1006,723,176,109,1920,1080,0,0,0,0,0,0,salad11355.png,power
1024,746,234,107,0,1080,0,0,1171,115,40,69,salad00667.png,power
1042,548,130,75,1372,507,153,118,980,288,115,241,salad15742.png,power
1145,646,173,93,1528,627,140,197,1655,499,191,414,salad15918.png,power
1145,628,190,123,1920,1080,0,0,0,0,0,0,salad10575.png,power
1008,731,174,121,1920,1080,0,0,0,0,0,0,salad11371.png,power
1147,566,134,129,1279,536,168,89,1255,668,338,277,salad25616.png,power
1155,601,186,119,1920,1080,0,0,0,0,0,0,salad10557.png,power
1152,634,204,128,1920,1080,0,0,0,0,0,0,salad10588.png,power
1009,702,151,121,1527,303,175,139,749,232,50,127,salad10243.png,power
1014,515,131,147,0,0,0,0,1225,559,304,133,salad03882.png,power
1042,745,221,116,0,1080,0,0,1209,141,42,69,salad00672.png,power
1177,472,123,101,1367,463,121,145,1367,442,100,327,salad15980.png,power
1093,708,182,105,1920,1080,0,0,724,294,53,131,salad11509.png,power
1920,1080,0,0,1111,603,182,79,779,247,152,342,salad03840.png,power
1055,523,137,156,0,0,0,0,1270,555,297,129,salad03888.png,power
1143,630,191,122,1920,1080,0,0,0,0,0,0,salad10577.png,power
1244,624,249,180,1533,494,316,282,0,0,0,0,salad11579.png,power
1154,682,203,125,0,1080,0,0,1739,479,208,110,salad10636.png,power
1176,512,126,102,1370,476,125,161,1132,366,251,169,salad15975.png,power
1175,674,199,124,0,0,0,0,1851,680,136,368,salad10610.png,power
1077,623,147,89,0,1080,0,0,1026,365,111,239,salad15883.png,power
953,700,93,117,1674,457,219,208,570,256,45,133,salad10216.png,power
0,0,0,0,584,277,125,94,1307,776,228,183,salad00934.png,power
0,0,0,0,637,270,99,105,1920,1080,0,0,salad00991.png,power
1419,508,253,267,0,0,0,0,1280,713,241,196,salad00452.png,power
1920,1080,0,0,980,585,157,131,773,287,110,283,salad04408.png,power
1115,480,134,125,1920,1080,0,0,867,268,115,284,salad14221.png,power
1127,645,172,120,1330,572,131,232,862,251,219,122,salad15950.png,power
1419,414,175,263,1920,1080,0,0,677,283,236,127,salad15046.png,power
1081,689,180,120,1920,1080,0,0,0,0,0,0,salad01320.png,power
974,702,169,106,1920,1080,0,0,0,0,0,0,salad11404.png,power
1035,748,218,132,0,1080,0,0,1177,107,37,64,salad00654.png,power
0,0,0,0,1238,595,150,78,1149,598,172,353,salad15708.png,power
1178,447,137,159,1202,647,101,131,1164,449,35,101,salad15165.png,power
1100,722,201,113,523,296,128,100,1296,738,214,192,salad01304.png,power
1021,736,138,94,1526,278,177,142,766,222,50,127,salad10249.png,power
1147,615,187,119,0,0,0,0,1489,554,457,303,salad10562.png,power
1920,1080,0,0,1025,695,201,120,0,0,0,0,salad00457.png,power
1064,717,190,113,1603,93,289,316,1251,720,198,197,salad01222.png,power
0,0,0,0,627,315,114,93,1920,1080,0,0,salad01249.png,power
998,722,163,111,1920,1080,0,0,0,0,0,0,salad11385.png,power
1078,339,175,226,1250,517,144,165,1285,443,114,257,salad14103.png,power
0,0,0,0,1364,746,169,160,1212,706,339,278,salad09081.png,power
1013,709,177,109,1531,643,147,79,0,0,0,0,salad11412.png,power
658,312,156,88,1135,570,139,96,735,245,118,166,salad03821.png,power
0,0,0,0,1047,645,118,84,1148,599,87,392,salad15703.png,power
1142,609,155,112,1350,549,120,203,1007,305,233,143,salad15963.png,power
1045,523,136,152,0,0,0,0,1257,555,300,128,salad03886.png,power
655,266,105,117,1136,574,138,92,720,291,121,270,salad03826.png,power
1920,1080,0,0,995,704,146,125,403,270,54,137,salad10202.png,power
1027,672,106,106,0,0,0,0,1251,707,334,300,salad09138.png,power
1172,452,135,145,1200,629,95,128,1701,466,180,135,salad15164.png,power
0,0,0,0,1123,346,161,80,1032,479,313,256,salad14050.png,power
0,0,0,0,1117,621,120,121,1207,596,122,372,salad15244.png,power
0,0,0,0,1114,541,122,128,1447,528,531,206,salad03928.png,power
1093,533,126,143,0,0,0,0,1416,539,513,182,salad03902.png,power
978,707,146,110,1543,349,181,165,695,243,47,128,salad10232.png,power
1146,632,210,132,1920,1080,0,0,0,0,0,0,salad10587.png,power
1176,599,141,93,0,0,0,0,1155,648,148,279,salad15145.png,power
1040,724,158,105,1535,235,163,127,1125,666,248,420,salad10264.png,power
1920,1080,0,0,1197,513,168,90,853,246,110,219,salad14132.png,power
1920,1080,0,0,1558,392,319,324,166,326,78,160,salad10133.png,power
658,303,143,96,1135,572,138,90,726,293,121,264,salad03824.png,power
1099,489,134,157,1920,1080,0,0,0,0,0,0,salad03943.png,power
0,0,0,0,1300,540,178,90,1252,669,340,282,salad25624.png,power
1059,637,100,86,0,1080,0,0,993,356,112,247,salad15857.png,power
1055,619,167,163,1478,684,120,239,1672,776,64,262,salad11297.png,power
1294,659,179,99,1506,381,126,155,1154,430,235,180,salad15073.png,power
1012,723,171,110,1920,1080,0,0,0,0,0,0,salad11382.png,power
1222,633,120,86,0,0,0,0,1237,713,139,311,salad15137.png,power
1133,547,110,131,1920,1080,0,0,0,0,0,0,salad03932.png,power
0,0,0,0,1298,533,208,87,1242,671,361,280,salad25629.png,power
0,0,0,0,1663,702,135,194,1644,704,45,146,salad11292.png,power
0,1080,0,0,1100,623,108,95,943,292,137,254,salad15253.png,power
1149,633,201,127,0,0,0,0,1593,545,628,371,salad10586.png,power
1920,1080,0,0,1006,709,193,118,378,331,78,167,salad00576.png,power
1105,747,199,116,536,289,124,91,1920,0,0,0,salad01142.png,power
1163,638,193,145,1920,1080,0,0,0,0,0,0,salad11551.png,power
676,315,145,90,1139,566,141,94,741,245,116,166,salad03819.png,power
1104,619,132,98,0,0,0,0,1417,505,85,357,salad15898.png,power
1806,524,93,181,1920,1080,0,0,56,367,111,179,salad00486.png,power
1238,530,132,136,0,1080,0,0,1161,253,108,171,salad14105.png,power
1063,696,154,119,1333,114,175,166,1144,655,274,468,salad10287.png,power
1179,516,140,101,1326,490,126,180,1444,498,302,425,salad15210.png,power
1134,643,178,98,1431,622,161,213,1537,473,95,431,salad15927.png,power
1174,649,204,127,0,0,0,0,1850,660,138,365,salad10600.png,power
0,0,0,0,598,264,122,84,1308,760,229,187,salad00924.png,power
1381,494,72,205,1920,1080,0,0,277,290,298,128,salad15030.png,power
0,0,0,0,561,231,134,84,1920,1080,0,0,salad00908.png,power
1027,777,249,120,1920,1080,0,0,0,0,0,0,salad00620.png,power
1133,655,182,96,1420,607,135,216,1485,459,70,422,salad15932.png,power
1112,744,194,116,1920,1080,0,0,0,0,0,0,salad01273.png,power
1040,736,227,133,0,1080,0,0,1259,167,46,72,salad00678.png,power
1920,1080,0,0,1612,447,269,356,0,0,0,0,salad00456.png,power
1110,534,139,134,1920,1080,0,0,0,0,0,0,salad03936.png,power
1144,564,134,133,1283,534,163,87,1255,667,335,278,salad25615.png,power
1112,631,84,105,0,1080,0,0,1000,241,119,264,salad15423.png,power
1920,1080,0,0,1426,135,171,149,660,143,45,126,salad10283.png,power
1152,682,209,123,0,0,0,0,1842,697,155,363,salad10632.png,power
987,691,192,120,0,1080,0,0,1710,203,314,311,salad00467.png,power
0,0,0,0,1126,545,106,127,1442,527,528,215,salad03925.png,power
0,0,0,0,1157,646,104,71,1014,604,289,529,salad10402.png,power
1200,513,216,170,1920,1080,0,0,183,324,77,159,salad10130.png,power
1126,485,129,116,1920,1080,0,0,876,276,118,284,salad14210.png,power
1061,557,156,85,1295,516,172,181,1272,410,245,400,salad15837.png,power
1547,360,228,222,0,0,0,0,1242,712,201,199,salad01218.png,power
1160,434,110,101,0,0,0,0,1190,542,297,256,salad16001.png,power
972,528,168,134,1388,581,178,83,1319,688,355,286,salad25655.png,power
1070,610,178,161,1258,707,189,176,1219,718,96,327,salad11304.png,power
0,0,0,0,1108,537,125,132,1439,529,527,209,salad03923.png,power
0,0,0,0,1139,602,103,88,1236,598,142,301,salad15406.png,power
1251,645,149,83,0,0,0,0,1257,541,278,224,salad15092.png,power
1143,640,173,94,1481,629,144,207,1571,482,115,428,salad15924.png,power
1072,640,153,81,0,1080,0,0,1016,363,112,242,salad15879.png,power
985,685,181,122,0,1080,0,0,1680,171,311,319,salad00473.png,power
1177,647,201,141,0,0,0,0,1350,687,170,337,salad11554.png,power
1150,626,157,102,1472,617,136,167,1590,496,186,380,salad15909.png,power
1920,1080,0,0,1433,299,176,200,500,325,58,158,salad00545.png,power
1148,614,113,97,0,1080,0,0,1235,394,130,205,salad15008.png,power
1011,708,174,105,1523,646,148,77,1164,750,80,282,salad11411.png,power
0,0,0,0,1340,779,94,140,1236,660,259,291,salad10364.png,power
1150,455,121,151,1920,0,0,0,489,457,518,295,salad15162.png,power
0,0,0,0,994,575,42,184,1235,679,396,334,salad09047.png,power
1095,328,217,238,1248,519,168,193,0,1080,0,0,salad14095.png,power
970,703,166,110,1450,657,145,121,0,0,0,0,salad11402.png,power
1150,683,214,124,0,0,0,0,1520,670,457,233,salad10629.png,power
0,1080,0,0,1343,804,115,76,1080,239,163,97,salad10384.png,power
1215,645,138,73,0,0,0,0,1250,704,187,306,salad15138.png,power
0,1080,0,0,1016,753,241,107,1160,112,38,68,salad00664.png,power
1032,655,62,155,0,0,0,0,1444,484,127,139,salad09375.png,power
1920,1080,0,0,1020,709,148,120,349,276,59,137,salad10198.png,power
1072,546,165,125,1338,579,156,83,1298,682,336,288,salad25647.png,power
1066,704,147,93,1284,241,197,162,1164,638,197,469,salad10295.png,power
1139,642,175,98,1444,625,160,214,1549,475,102,433,salad15926.png,power
1026,596,120,81,0,1080,0,0,983,341,109,241,salad15812.png,power
1920,1080,0,0,1073,720,160,129,175,306,84,153,salad10185.png,power
1920,1080,0,0,1392,687,174,55,0,0,0,0,salad00895.png,power
985,676,175,132,0,1080,0,0,1679,169,310,314,salad00474.png,power
0,0,0,0,639,307,103,87,1920,1080,0,0,salad01244.png,power
1036,594,186,143,1514,319,155,243,1218,585,197,209,salad01343.png,power
1172,449,110,102,1353,456,128,134,1183,415,266,175,salad15983.png,power
1173,660,207,124,0,0,0,0,1576,622,538,287,salad10606.png,power
1920,1080,0,0,1326,501,93,68,856,291,125,242,salad14146.png,power
1135,659,178,96,1425,601,118,220,631,242,218,110,salad15934.png,power
1194,645,152,53,0,0,0,0,1152,599,196,328,salad15710.png,power
974,702,176,107,1480,642,158,122,0,0,0,0,salad11405.png,power
1920,1080,0,0,1000,738,225,113,403,341,67,163,salad00528.png,power
1124,636,196,140,0,0,0,0,1290,675,115,337,salad11542.png,power
0,0,0,0,1055,763,222,128,1290,760,231,199,salad00629.png,power
0,0,0,0,1109,541,112,132,1428,535,519,196,salad03915.png,power
1029,738,228,133,0,1080,0,0,1285,181,50,74,salad00681.png,power
1233,650,153,95,0,0,0,0,1204,550,298,254,salad15107.png,power
1920,1080,0,0,1040,760,215,127,0,0,0,0,salad00646.png,power
1194,488,121,135,0,0,0,0,1807,675,225,172,salad15039.png,power
1146,602,152,113,1350,543,121,201,1019,310,235,145,salad15964.png,power
1076,529,137,153,1920,1080,0,0,0,0,0,0,salad03893.png,power
1260,630,156,99,0,0,0,0,1244,517,263,214,salad15086.png,power
1031,615,207,128,403,267,136,87,1227,618,195,204,salad01336.png,power
887,644,187,123,1245,717,116,80,1113,275,179,114,salad10392.png,power
1920,1080,0,0,969,698,154,129,454,264,49,132,salad10206.png,power
1161,634,207,129,0,0,0,0,1550,579,511,316,salad10592.png,power
1077,640,188,120,1920,1080,0,0,373,276,57,145,salad11525.png,power
1252,643,148,85,0,0,0,0,1259,539,282,230,salad15093.png,power
1153,689,212,125,1920,1080,0,0,0,0,0,0,salad10625.png,power
1920,1080,0,0,1062,733,224,131,0,0,0,0,salad00899.png,power
1071,528,129,147,1920,1080,0,0,0,0,0,0,salad03891.png,power
1594,475,98,206,0,1080,0,0,858,326,226,141,salad15055.png,power
967,704,166,112,1442,664,143,125,1109,742,69,283,salad11401.png,power
1033,728,234,144,0,1080,0,0,1268,171,47,73,salad00679.png,power
1059,436,115,181,1252,503,161,128,1282,538,152,394,salad03958.png,power
1144,620,187,120,1920,1080,0,0,0,0,0,0,salad10565.png,power
1155,633,207,129,0,0,0,0,1549,575,517,316,salad10590.png,power
0,0,0,0,1375,666,160,195,1187,704,348,294,salad09093.png,power
798,495,162,161,1400,509,196,149,1344,687,349,275,salad25663.png,power
1920,1080,0,0,1440,333,164,205,437,337,63,160,salad00533.png,power
1116,476,142,130,1920,1080,0,0,875,274,118,285,salad14212.png,power
1254,535,179,150,0,0,0,0,1198,625,123,470,salad10306.png,power
1028,738,230,120,0,1080,0,0,1165,112,40,67,salad00666.png,power
1230,648,222,160,0,0,0,0,1447,661,368,334,salad11574.png,power
665,313,153,90,1920,1080,0,0,738,246,117,166,salad03820.png,power
0,0,0,0,1111,621,114,106,1212,590,181,366,salad15248.png,power
0,0,0,0,1358,667,152,186,1186,704,349,293,salad09094.png,power
1075,632,189,121,1920,1080,0,0,322,278,64,149,salad11527.png,power
1392,437,96,245,0,0,0,0,1817,695,205,157,salad15040.png,power
0,0,0,0,1290,537,163,92,1235,669,377,279,salad25619.png,power
1241,657,148,91,0,0,0,0,1216,551,295,255,salad15106.png,power
0,0,0,0,1339,666,143,166,1184,702,348,293,salad09095.png,power
1099,533,124,143,0,0,0,0,1419,538,515,187,salad03906.png,power
0,0,0,0,1327,664,139,165,1182,700,348,292,salad09096.png,power
0,0,0,0,1679,711,134,173,1641,705,50,155,salad11291.png,power
1920,0,0,0,1358,0,286,150,0,1080,0,0,salad00969.png,power
1046,719,179,100,1920,1080,0,0,0,0,0,0,salad11431.png,power
1112,745,197,110,1920,1080,0,0,0,0,0,0,salad01287.png,power
1177,671,199,123,0,0,0,0,1851,676,136,366,salad10609.png,power
1092,542,224,163,1464,512,227,230,137,422,112,203,salad00433.png,power
1920,1080,0,0,1715,470,167,225,222,351,95,170,salad00505.png,power
1235,542,159,134,1920,1080,0,0,839,322,230,139,salad15054.png,power
1920,1080,0,0,1088,523,175,119,860,280,155,374,salad03848.png,power
1113,750,199,111,1920,1080,0,0,0,0,0,0,salad01283.png,power
0,0,0,0,1268,575,145,86,1149,600,156,359,salad15707.png,power
1065,671,185,124,481,274,133,105,1920,0,0,0,salad01325.png,power
1083,687,188,107,1633,643,215,282,1254,735,97,309,salad11516.png,power
1027,605,213,138,367,252,138,97,1225,601,195,208,salad01339.png,power
0,0,0,0,1682,453,178,248,1850,775,138,128,salad00507.png,power
1920,1080,0,0,1456,293,159,191,511,321,58,158,salad00548.png,power
1133,644,184,97,1433,620,156,211,1524,469,87,432,salad15928.png,power
1032,738,232,129,0,1080,0,0,1294,186,49,74,salad00682.png,power
0,1080,0,0,1041,762,219,128,1236,126,37,60,salad00645.png,power
0,1080,0,0,1052,445,191,169,914,339,151,399,salad03852.png,power
1024,515,122,147,0,0,0,0,1234,559,304,130,salad03883.png,power
0,0,0,0,1184,324,163,126,962,466,340,252,salad14057.png,power
1087,698,191,116,1468,716,205,191,649,286,49,134,salad11513.png,power
1033,543,155,63,1397,528,139,168,978,295,114,241,salad15748.png,power
1920,1080,0,0,1306,220,167,210,347,333,82,168,salad00578.png,power
1166,643,211,129,0,0,0,0,1845,655,149,378,salad10597.png,power
0,1080,0,0,1019,747,241,111,1162,111,38,68,salad00665.png,power
1035,747,232,110,0,1080,0,0,1186,124,41,71,salad00669.png,power
1920,1080,0,0,1003,574,162,163,791,285,112,279,salad04414.png,power
0,0,0,0,488,286,134,83,1920,1080,0,0,salad01149.png,power
983,674,173,133,0,1080,0,0,1676,165,309,295,salad00479.png,power
1149,635,199,124,1920,1080,0,0,0,0,0,0,salad10585.png,power
1153,613,120,93,0,1080,0,0,1262,402,132,203,salad15010.png,power
1058,564,113,63,0,1080,0,0,980,287,114,241,salad15741.png,power
656,309,153,82,1140,570,138,94,729,244,119,164,salad03823.png,power
1113,537,108,130,1920,1080,0,0,0,0,0,0,salad03914.png,power
1151,604,188,124,0,0,0,0,1489,550,449,300,salad10559.png,power
1199,647,220,163,0,0,0,0,1389,694,199,344,salad11561.png,power
932,657,177,113,0,1080,0,0,1070,226,156,90,salad10380.png,power
1920,1080,0,0,1626,432,180,257,269,350,87,168,salad00511.png,power
0,0,0,0,1201,480,212,168,1204,560,171,77,salad14076.png,power
0,0,0,0,635,292,100,97,1920,1080,0,0,salad01239.png,power
1015,722,169,115,0,0,0,0,1161,740,71,240,salad11381.png,power
956,562,90,99,1273,357,174,186,1177,672,147,299,salad14064.png,power
1173,553,132,96,1364,498,119,180,1092,344,244,156,salad15971.png,power
1156,682,203,123,0,1080,0,0,1756,472,211,113,salad10634.png,power
0,0,0,0,1256,634,178,84,1280,677,317,278,salad25638.png,power
1044,713,150,121,1920,1080,0,0,281,287,69,142,salad10193.png,power
1186,644,204,147,1920,1080,0,0,0,0,0,0,salad11556.png,power
0,0,0,0,1689,733,153,151,1433,474,218,153,salad11287.png,power
760,495,157,159,1333,505,205,165,904,662,102,286,salad25665.png,power
1236,582,128,110,0,0,0,0,1204,594,79,375,salad15241.png,power
1107,717,190,128,0,0,0,0,1299,742,217,190,salad01302.png,power
1138,659,92,73,0,0,0,0,1114,526,185,344,salad10418.png,power
1268,811,108,70,1920,1080,0,0,0,0,0,0,salad11360.png,power
1060,525,137,157,1920,1080,0,0,0,0,0,0,salad03889.png,power
0,0,0,0,1309,538,188,78,1252,670,340,280,salad25626.png,power
999,739,225,115,1488,372,169,220,1536,156,215,261,salad00524.png,power
1920,1080,0,0,992,703,225,131,254,349,100,174,salad00583.png,power
1920,1080,0,0,1528,266,176,148,769,216,50,127,salad10252.png,power
749,498,151,156,1293,511,218,180,910,661,101,284,salad25666.png,power
1077,598,140,91,1272,600,112,146,1283,477,112,387,salad15866.png,power
1130,636,196,145,1920,1080,0,0,47,298,93,172,salad11544.png,power
0,0,0,0,1431,698,254,249,1252,710,478,515,salad10146.png,power
1003,731,172,114,1920,1080,0,0,0,0,0,0,salad11377.png,power
0,0,0,0,1186,667,112,82,1073,523,195,340,salad10398.png,power
1920,1080,0,0,1009,737,193,89,0,0,0,0,salad09033.png,power
978,722,172,109,1348,791,122,101,0,0,0,0,salad11389.png,power
976,498,105,157,1248,432,219,169,774,433,380,246,salad14070.png,power
1063,613,176,163,1323,693,186,212,1212,722,91,329,salad11301.png,power
1095,705,180,104,1920,1080,0,0,706,292,51,132,salad11510.png,power
1111,476,144,134,1428,474,106,158,872,273,117,284,salad14214.png,power
1175,520,138,97,1304,487,140,186,1425,504,295,404,salad15211.png,power
1289,658,178,111,1457,387,129,135,1337,695,51,206,salad15076.png,power
0,0,0,0,1271,738,113,81,1101,543,206,321,salad10390.png,power
1920,1080,0,0,1124,587,164,94,730,218,122,174,salad03834.png,power
666,247,152,120,1119,597,172,81,748,193,127,183,salad03837.png,power
1179,635,53,58,0,1080,0,0,1223,275,206,261,salad03979.png,power
950,551,108,136,1279,367,179,187,867,446,361,250,salad14065.png,power
1920,1080,0,0,1056,692,169,126,478,149,49,130,salad10291.png,power
961,706,168,111,1431,673,152,120,1105,743,70,284,salad11400.png,power
1392,500,64,131,1920,1080,0,0,184,303,314,131,salad15027.png,power
1106,628,192,128,1920,1080,0,0,139,294,89,168,salad11537.png,power
0,0,0,0,560,340,112,88,1920,1080,0,0,salad01272.png,power
0,0,0,0,600,287,101,87,1920,1080,0,0,salad01231.png,power
1041,561,134,73,0,1080,0,0,977,300,113,241,salad15752.png,power
0,0,0,0,1054,708,209,124,1254,723,199,194,salad01223.png,power
1920,1080,0,0,989,701,149,127,416,268,52,134,salad10203.png,power
1266,648,167,104,0,1080,0,0,1057,385,229,161,salad15066.png,power
0,1080,0,0,1515,496,121,85,1006,241,118,262,salad15428.png,power
1023,715,202,120,1318,472,105,191,1835,703,168,133,salad00590.png,power
1920,1080,0,0,1006,703,149,129,375,273,58,137,salad10200.png,power
1060,593,122,80,1247,595,117,142,1281,464,89,391,salad15843.png,power
1056,540,145,90,1307,533,188,89,981,353,114,244,salad14869.png,power
1159,686,204,124,1920,1080,0,0,0,0,0,0,salad10627.png,power
1920,1080,0,0,1517,447,226,273,186,406,102,196,salad00429.png,power
1057,596,159,86,0,0,0,0,1281,512,123,269,salad15789.png,power
1920,0,0,0,1407,0,291,173,0,1080,0,0,salad00981.png,power
1079,630,158,80,0,1080,0,0,1020,365,112,241,salad15881.png,power
977,704,145,112,1546,353,183,174,689,244,47,128,salad10231.png,power
1029,541,169,132,1353,600,165,76,1306,689,342,286,salad25651.png,power
0,1080,0,0,1540,395,193,238,1544,156,234,282,salad00518.png,power
1042,715,142,114,1531,242,169,143,1120,666,250,417,salad10261.png,power
1055,656,188,128,471,272,130,96,1920,0,0,0,salad01328.png,power
1059,747,213,131,1920,1080,0,0,0,0,0,0,salad00633.png,power
1920,1080,0,0,1008,751,228,106,505,318,62,162,salad00559.png,power
985,669,178,135,1920,1080,0,0,0,0,0,0,salad00481.png,power
1068,422,131,191,1277,524,182,142,1310,574,226,366,salad03956.png,power
1058,618,158,161,1524,683,125,234,1495,484,318,244,salad11296.png,power
986,675,175,127,1920,1080,0,0,0,0,0,0,salad00480.png,power
0,1080,0,0,1601,426,189,250,1570,170,248,274,salad00513.png,power
1184,514,105,134,1920,1080,0,0,365,280,280,122,salad15033.png,power
0,0,0,0,563,290,129,88,1920,1080,0,0,salad00939.png,power
0,0,0,0,946,463,112,180,1174,561,316,355,salad03871.png,power
1033,653,50,149,0,0,0,0,1264,675,336,280,salad09372.png,power
0,0,0,0,1203,680,114,84,1354,657,179,151,salad10396.png,power
1039,752,228,107,0,0,0,0,1264,754,229,187,salad00670.png,power
1063,663,192,114,1286,446,202,153,1196,622,92,466,salad10302.png,power
1058,603,156,78,1311,608,117,171,1282,519,129,257,salad15788.png,power
1039,542,173,134,1345,595,168,79,1302,688,339,285,salad25650.png,power
1025,735,177,107,0,0,0,0,1221,755,219,188,salad00717.png,power
1070,611,174,162,1286,698,198,197,1215,720,92,328,salad11302.png,power
1106,342,193,219,1244,517,170,188,0,1080,0,0,salad14094.png,power
1920,0,0,0,1355,0,284,153,0,1080,0,0,salad00967.png,power
969,708,140,105,1920,1080,0,0,672,247,45,129,salad10228.png,power
1920,1080,0,0,1281,495,118,81,846,276,122,231,salad14140.png,power
980,696,182,130,1788,535,100,175,1700,143,259,271,salad00493.png,power
0,0,0,0,581,334,110,86,1920,1080,0,0,salad01266.png,power
1169,542,135,100,1366,493,118,172,1103,349,244,159,salad15972.png,power
1059,696,173,118,1285,188,186,169,1155,644,222,470,salad10293.png,power
1920,1080,0,0,1023,739,215,113,518,318,58,160,salad00551.png,power
1920,1080,0,0,1407,250,172,193,459,320,67,164,salad00569.png,power
656,309,152,79,1137,570,138,94,732,245,119,165,salad03822.png,power
1101,628,191,124,1920,1080,0,0,153,294,87,168,salad11536.png,power
0,0,0,0,566,286,123,96,1920,1080,0,0,salad00940.png,power
1006,735,169,112,1920,1080,0,0,0,0,0,0,salad11376.png,power
1029,586,119,99,0,1080,0,0,983,339,109,241,salad15807.png,power
1062,615,165,160,1435,680,145,236,1510,488,318,246,salad11298.png,power
1027,712,157,120,1528,261,178,146,1113,667,257,412,salad10254.png,power
1158,693,210,122,0,0,0,0,1531,678,472,240,salad10622.png,power
1075,593,151,88,1288,583,121,165,1321,454,107,414,salad15865.png,power
1018,727,151,100,1524,278,182,155,765,223,50,126,salad10248.png,power
1126,639,167,119,1317,580,132,214,907,272,223,129,salad15954.png,power
0,1080,0,0,1323,559,142,88,976,266,122,256,salad15705.png,power
1060,558,157,84,1297,515,165,190,1286,405,218,414,salad15838.png,power
