hand_min_x,hand_min_y,hand_width,hand_length,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
998,704,165,122,0,0,0,0,none03705.png,none
1266,387,143,106,0,0,0,0,none02257.png,none
740,682,221,103,0,0,0,0,none00210.png,none
699,635,238,158,0,0,0,0,none00208.png,none
603,520,165,165,0,0,0,0,none01186.png,none
1588,423,119,129,0,0,0,0,none02677.png,none
645,336,182,170,0,0,0,0,none00046.png,none
1391,514,174,83,0,0,0,0,none02192.png,none
1279,278,253,264,0,0,0,0,none04231.png,none
845,846,176,112,0,0,0,0,none03548.png,none
649,494,188,232,0,0,0,0,none04963.png,none
963,788,153,119,0,0,0,0,none03701.png,none
878,435,117,93,0,0,0,0,none01711.png,none
691,340,210,164,0,0,0,0,none01447.png,none
982,412,145,135,0,0,0,0,none02986.png,none
675,342,142,115,0,0,0,0,none00291.png,none
641,516,146,204,0,0,0,0,none04976.png,none
738,511,163,203,0,0,0,0,none00434.png,none
903,478,137,105,0,0,0,0,none01712.png,none
1276,648,140,90,0,0,0,0,none02185.png,none
726,512,233,217,0,0,0,0,none05297.png,none
1261,245,107,108,0,0,0,0,none03253.png,none
1206,463,141,125,0,0,0,0,none04579.png,none
681,366,167,245,0,0,0,0,none00488.png,none
1128,445,177,204,0,0,0,0,none04014.png,none
640,278,168,228,0,0,0,0,none00075.png,none
1047,571,191,140,0,0,0,0,none03825.png,none
1011,735,170,81,0,0,0,0,none01720.png,none
1106,699,157,92,0,0,0,0,none03877.png,none
832,748,159,135,0,0,0,0,none05385.png,none
1330,295,259,124,0,0,0,0,none02275.png,none
655,609,138,158,0,0,0,0,none04932.png,none
604,106,248,285,0,0,0,0,none00614.png,none
668,645,146,125,0,0,0,0,none01764.png,none
1095,299,136,113,0,0,0,0,none01888.png,none
784,528,152,135,0,0,0,0,none01198.png,none
1095,694,161,97,0,0,0,0,none03876.png,none
1192,397,168,119,0,0,0,0,none03528.png,none
1139,433,95,128,0,0,0,0,none02352.png,none
983,656,168,123,0,0,0,0,none03689.png,none
853,695,220,181,0,0,0,0,none02812.png,none
732,368,223,153,0,0,0,0,none01299.png,none
1382,274,243,153,0,0,0,0,none02285.png,none
776,408,201,197,0,0,0,0,none00460.png,none
549,256,218,276,0,0,0,0,none00797.png,none
871,748,144,81,0,0,0,0,none03221.png,none
772,538,226,210,0,0,0,0,none05542.png,none
999,387,129,134,988,918,48,38,none03267.png,none
635,610,152,132,0,0,0,0,none00848.png,none
902,508,152,239,0,0,0,0,none05330.png,none
612,604,260,247,1049,969,78,64,none03281.png,none
887,298,297,196,0,0,0,0,none03088.png,none
1240,474,127,120,0,0,0,0,none04453.png,none
1194,399,100,119,0,0,0,0,none04678.png,none
590,342,200,197,0,0,0,0,none00010.png,none
752,737,155,92,0,0,0,0,none00421.png,none
881,731,146,148,0,0,0,0,none05369.png,none
1321,693,81,155,0,0,0,0,none03575.png,none
527,277,229,198,0,0,0,0,none00096.png,none
998,252,272,185,0,0,0,0,none03095.png,none
1078,534,149,127,0,0,0,0,none03680.png,none
679,955,192,80,1603,805,72,64,none03405.png,none
990,627,103,97,0,0,0,0,none03491.png,none
554,252,215,281,0,0,0,0,none00795.png,none
1345,312,120,119,0,0,0,0,none02038.png,none
1083,301,200,208,0,0,0,0,none02747.png,none
707,506,244,278,0,0,0,0,none05578.png,none
608,109,214,264,0,0,0,0,none00619.png,none
817,577,161,135,0,0,0,0,none02972.png,none
1173,406,175,247,0,0,0,0,none02702.png,none
1409,284,119,140,0,0,0,0,none02031.png,none
614,389,192,214,0,0,0,0,none00887.png,none
631,640,140,150,0,0,0,0,none01261.png,none
840,563,235,226,0,0,0,0,none01228.png,none
883,403,206,188,0,0,0,0,none03051.png,none
789,617,149,133,0,0,0,0,none05592.png,none
873,547,196,171,0,0,0,0,none05189.png,none
1164,347,138,152,0,0,0,0,none03303.png,none
658,461,202,182,0,0,0,0,none05255.png,none
693,360,132,118,0,0,0,0,none01631.png,none
878,526,202,198,0,0,0,0,none05191.png,none
972,184,213,247,0,0,0,0,none01872.png,none
539,636,144,149,0,0,0,0,none01268.png,none
565,448,174,191,0,0,0,0,none01059.png,none
1220,465,107,102,0,0,0,0,none02358.png,none
661,318,177,199,0,0,0,0,none00050.png,none
606,248,200,182,0,0,0,0,none00626.png,none
741,430,241,237,0,0,0,0,none05209.png,none
1004,837,103,83,0,0,0,0,none03545.png,none
884,737,194,129,0,0,0,0,none03861.png,none
840,839,209,160,0,0,0,0,none02827.png,none
1441,334,95,148,0,0,0,0,none04563.png,none
1017,475,108,112,0,0,0,0,none02333.png,none
655,714,285,212,0,0,0,0,none02993.png,none
1211,242,195,216,0,0,0,0,none04273.png,none
561,435,167,191,0,0,0,0,none01058.png,none
951,339,178,110,0,0,0,0,none01839.png,none
1028,701,145,121,0,0,0,0,none03945.png,none
1015,591,122,103,0,0,0,0,none02459.png,none
737,410,251,151,0,0,0,0,none01309.png,none
1439,273,101,154,0,0,0,0,none04570.png,none
683,286,189,166,0,0,0,0,none00392.png,none
1346,563,159,77,0,0,0,0,none02189.png,none
1068,429,136,109,404,713,32,25,none03210.png,none
1112,310,137,111,0,0,0,0,none01921.png,none
689,533,121,116,0,0,0,0,none00251.png,none
1027,557,168,128,0,0,0,0,none03684.png,none
1080,537,203,116,0,0,0,0,none03847.png,none
841,607,219,157,0,0,0,0,none00156.png,none
708,509,214,153,0,0,0,0,none04851.png,none
1244,579,121,135,0,0,0,0,none02926.png,none
966,279,159,137,0,0,0,0,none03041.png,none
1041,644,197,133,0,0,0,0,none04593.png,none
631,599,157,136,0,0,0,0,none00851.png,none
1091,683,142,87,0,0,0,0,none02532.png,none
729,358,210,296,0,0,0,0,none05226.png,none
692,517,126,131,0,0,0,0,none01078.png,none
504,207,183,166,0,0,0,0,none00675.png,none
890,695,201,131,0,0,0,0,none04894.png,none
940,444,209,166,1636,718,79,81,none03390.png,none
869,772,144,78,0,0,0,0,none03226.png,none
675,350,141,116,0,0,0,0,none00289.png,none
964,749,186,104,0,0,0,0,none00145.png,none
1242,262,117,107,905,829,43,30,none03251.png,none
1243,372,129,136,0,0,0,0,none04457.png,none
1186,260,132,98,0,0,0,0,none01910.png,none
927,657,146,134,0,0,0,0,none05098.png,none
1479,462,119,162,0,0,0,0,none04035.png,none
692,365,157,243,0,0,0,0,none00489.png,none
1099,397,222,191,0,0,0,0,none04599.png,none
1074,317,204,209,0,0,0,0,none02748.png,none
448,348,364,307,0,0,0,0,none04759.png,none
727,512,223,214,0,0,0,0,none05295.png,none
810,736,174,117,0,0,0,0,none05023.png,none
1171,643,61,102,0,0,0,0,none03734.png,none
1293,419,144,101,0,0,0,0,none02243.png,none
825,463,256,274,0,0,0,0,none05048.png,none
663,466,163,127,0,0,0,0,none01099.png,none
622,468,235,203,0,0,0,0,none01192.png,none
1284,301,144,108,0,0,0,0,none01949.png,none
924,387,202,182,0,0,0,0,none03066.png,none
1069,560,207,166,0,0,0,0,none02546.png,none
729,560,143,172,0,0,0,0,none00829.png,none
845,752,210,175,0,0,0,0,none02815.png,none
1066,632,135,110,0,0,0,0,none02471.png,none
785,423,170,215,0,0,0,0,none04789.png,none
800,400,174,150,0,0,0,0,none01335.png,none
891,496,129,236,455,794,29,22,none05320.png,none
1097,549,142,102,0,0,0,0,none03723.png,none
943,737,165,116,0,0,0,0,none03693.png,none
802,441,198,261,0,0,0,0,none05055.png,none
1060,650,185,130,0,0,0,0,none03890.png,none
882,695,275,192,0,0,0,0,none05081.png,none
836,467,259,275,0,0,0,0,none05047.png,none
635,202,182,193,0,0,0,0,none00623.png,none
1001,506,139,110,185,738,73,21,none03212.png,none
1236,272,164,164,0,0,0,0,none03323.png,none
692,324,136,172,0,0,0,0,none04835.png,none
1134,624,181,117,0,0,0,0,none03911.png,none
1044,512,188,207,0,0,0,0,none02837.png,none
811,728,234,144,0,0,0,0,none05503.png,none
1100,574,158,129,0,0,0,0,none03820.png,none
594,311,198,220,0,0,0,0,none00802.png,none
630,338,206,291,0,0,0,0,none04730.png,none
1002,820,218,130,0,0,0,0,none04884.png,none
954,706,201,135,0,0,0,0,none03867.png,none
1115,703,148,90,0,0,0,0,none03879.png,none
1271,258,183,226,0,0,0,0,none02292.png,none
594,274,209,191,0,0,0,0,none00114.png,none
755,519,162,157,0,0,0,0,none00734.png,none
948,321,182,145,0,0,0,0,none01832.png,none
707,377,201,168,0,0,0,0,none00580.png,none
1040,629,177,104,0,0,0,0,none03813.png,none
675,244,284,269,0,0,0,0,none00603.png,none
881,704,204,133,0,0,0,0,none03858.png,none
1072,412,196,209,0,0,0,0,none02385.png,none
1140,692,89,100,0,0,0,0,none03759.png,none
752,370,195,141,0,0,0,0,none01295.png,none
694,393,147,114,0,0,0,0,none00283.png,none
974,380,260,257,0,0,0,0,none04481.png,none
734,593,73,157,0,0,0,0,none04938.png,none
721,597,135,66,0,0,0,0,none01070.png,none
1026,615,196,131,0,0,0,0,none04623.png,none
725,454,163,190,0,0,0,0,none00738.png,none
784,400,181,151,0,0,0,0,none01336.png,none
1261,539,124,141,0,0,0,0,none02928.png,none
846,821,211,161,0,0,0,0,none02828.png,none
1167,568,181,137,0,0,0,0,none03928.png,none
1307,463,100,123,0,0,0,0,none02944.png,none
602,94,242,290,0,0,0,0,none00615.png,none
729,394,179,134,0,0,0,0,none00583.png,none
540,301,235,209,0,0,0,0,none00069.png,none
852,485,169,242,0,0,0,0,none05309.png,none
1415,291,191,189,0,0,0,0,none02003.png,none
977,227,263,267,0,0,0,0,none02624.png,none
689,446,148,118,0,0,0,0,none00258.png,none
839,469,167,264,0,0,0,0,none05317.png,none
1063,667,150,128,0,0,0,0,none03941.png,none
676,787,273,141,0,0,0,0,none03000.png,none
1245,224,185,212,0,0,0,0,none04275.png,none
726,397,124,157,0,0,0,0,none04741.png,none
887,535,87,160,0,0,0,0,none05569.png,none
1068,786,183,117,0,0,0,0,none04437.png,none
1047,390,136,109,0,0,0,0,none03240.png,none
1465,519,144,159,0,0,0,0,none02689.png,none
679,782,260,220,0,0,0,0,none02997.png,none
625,232,190,188,0,0,0,0,none00625.png,none
1269,456,220,161,0,0,0,0,none04062.png,none
624,263,226,203,0,0,0,0,none00118.png,none
1127,220,206,232,0,0,0,0,none02744.png,none
598,314,208,159,0,0,0,0,none00630.png,none
981,291,237,206,0,0,0,0,none03142.png,none
955,624,212,176,0,0,0,0,none02416.png,none
951,284,166,145,0,0,0,0,none03042.png,none
1113,634,185,146,0,0,0,0,none04386.png,none
818,492,116,186,0,0,0,0,none05421.png,none
692,347,130,117,0,0,0,0,none01628.png,none
684,515,217,157,0,0,0,0,none04847.png,none
858,481,164,243,0,0,0,0,none05310.png,none
858,547,194,161,0,0,0,0,none05181.png,none
709,324,249,216,0,0,0,0,none00595.png,none
1049,231,248,198,0,0,0,0,none03100.png,none
1168,269,228,218,0,0,0,0,none04604.png,none
1085,613,149,171,0,0,0,0,none03958.png,none
725,435,155,173,0,0,0,0,none00741.png,none
904,480,169,258,366,804,36,26,none05333.png,none
1060,429,200,212,0,0,0,0,none02380.png,none
653,318,115,113,0,0,0,0,none01592.png,none
775,531,123,183,0,0,0,0,none01025.png,none
732,607,203,143,0,0,0,0,none05120.png,none
912,440,256,238,0,0,0,0,none04486.png,none
560,278,206,212,0,0,0,0,none00093.png,none
682,280,224,254,0,0,0,0,none00387.png,none
982,793,231,121,0,0,0,0,none04882.png,none
994,389,185,150,635,1015,151,129,none02065.png,none
1451,461,122,162,0,0,0,0,none04033.png,none
1127,616,180,135,0,0,0,0,none03906.png,none
927,407,165,146,228,719,51,29,none04700.png,none
699,490,107,125,0,0,0,0,none01082.png,none
726,366,217,150,0,0,0,0,none01296.png,none
471,642,180,160,0,0,0,0,none01179.png,none
667,929,163,113,0,0,0,0,none03463.png,none
627,306,210,210,0,0,0,0,none00903.png,none
1381,299,116,132,0,0,0,0,none02034.png,none
804,710,132,104,0,0,0,0,none05466.png,none
764,500,143,121,0,0,0,0,none01422.png,none
1285,681,109,76,0,0,0,0,none03588.png,none
671,339,145,120,0,0,0,0,none00293.png,none
795,470,212,255,0,0,0,0,none05550.png,none
805,444,198,253,0,0,0,0,none05553.png,none
590,312,251,206,0,0,0,0,none00685.png,none
892,597,224,127,0,0,0,0,none00133.png,none
824,450,287,289,0,0,0,0,none02721.png,none
975,414,202,182,0,0,0,0,none03074.png,none
595,324,211,200,0,0,0,0,none00021.png,none
830,570,261,233,0,0,0,0,none01224.png,none
608,396,187,219,0,0,0,0,none00884.png,none
690,404,152,117,0,0,0,0,none00276.png,none
1248,468,134,162,0,0,0,0,none04018.png,none
870,660,191,125,0,0,0,0,none04897.png,none
1257,510,195,246,95,863,41,25,none04289.png,none
564,87,209,309,0,0,0,0,none00658.png,none
1221,275,101,102,0,0,0,0,none01918.png,none
755,297,254,281,0,0,0,0,none01316.png,none
866,759,146,84,0,0,0,0,none03223.png,none
872,374,133,130,0,0,0,0,none00125.png,none
694,405,124,154,0,0,0,0,none01093.png,none
762,485,222,271,0,0,0,0,none05143.png,none
773,544,107,97,0,0,0,0,none00527.png,none
1099,458,66,146,0,0,0,0,none02331.png,none
1128,604,173,137,0,0,0,0,none03901.png,none
982,731,168,119,0,0,0,0,none03704.png,none
829,602,210,174,0,0,0,0,none05509.png,none
484,835,165,137,0,0,0,0,none05477.png,none
891,304,288,192,0,0,0,0,none03087.png,none
1216,588,148,134,0,0,0,0,none04260.png,none
1161,366,185,175,0,0,0,0,none04653.png,none
1141,602,120,117,0,0,0,0,none02476.png,none
656,364,168,192,0,0,0,0,none00808.png,none
786,635,146,75,0,0,0,0,none05595.png,none
1103,566,192,111,0,0,0,0,none03839.png,none
853,696,213,197,0,0,0,0,none05067.png,none
1195,199,207,270,0,0,0,0,none02611.png,none
838,606,282,224,0,0,0,0,none01218.png,none
930,868,145,75,0,0,0,0,none03497.png,none
1231,202,100,215,0,0,0,0,none03106.png,none
1292,466,139,102,0,0,0,0,none03438.png,none
1265,518,205,172,624,880,32,24,none04358.png,none
1111,564,113,147,0,0,0,0,none04638.png,none
1478,486,173,84,0,0,0,0,none02197.png,none
576,457,203,113,0,0,0,0,none00497.png,none
1038,683,143,131,0,0,0,0,none03949.png,none
859,552,188,158,0,0,0,0,none05179.png,none
850,644,152,120,0,0,0,0,none05458.png,none
728,357,217,297,0,0,0,0,none05225.png,none
756,386,148,202,0,0,0,0,none00749.png,none
588,637,133,152,0,0,0,0,none01265.png,none
916,367,114,120,0,0,0,0,none03483.png,none
601,269,206,286,0,0,0,0,none00786.png,none
723,591,121,80,0,0,0,0,none01072.png,none
818,451,188,256,0,0,0,0,none05057.png,none
1153,295,123,106,0,0,0,0,none01920.png,none
1009,249,272,185,0,0,0,0,none03096.png,none
910,461,180,159,0,0,0,0,none02988.png,none
730,506,210,153,0,0,0,0,none04853.png,none
675,485,136,107,0,0,0,0,none01409.png,none
780,357,155,110,0,0,0,0,none01368.png,none
714,607,132,96,0,0,0,0,none00521.png,none
804,420,176,226,0,0,0,0,none04793.png,none
818,543,246,187,0,0,0,0,none00368.png,none
1162,327,212,231,0,0,0,0,none04268.png,none
732,490,170,185,0,0,0,0,none00736.png,none
971,748,183,101,0,0,0,0,none00143.png,none
1026,643,170,112,0,0,0,0,none04878.png,none
557,269,216,263,0,0,0,0,none00799.png,none
998,497,184,174,0,0,0,0,none04640.png,none
771,598,178,141,0,0,0,0,none05129.png,none
1085,396,216,218,0,0,0,0,none02759.png,none
789,396,167,144,0,0,0,0,none01340.png,none
1086,353,214,210,0,0,0,0,none02755.png,none
1055,304,170,188,682,1012,166,134,none02072.png,none
811,436,259,280,0,0,0,0,none05195.png,none
1130,496,140,114,0,0,0,0,none03715.png,none
1042,364,115,130,975,904,70,53,none03266.png,none
800,404,187,154,0,0,0,0,none01332.png,none
950,298,163,144,0,0,0,0,none03043.png,none
1094,483,221,202,0,0,0,0,none02548.png,none
1407,396,135,101,0,0,0,0,none02515.png,none
1267,598,85,85,0,0,0,0,none03614.png,none
644,283,223,193,0,0,0,0,none00907.png,none
824,443,153,219,0,0,0,0,none00717.png,none
1178,494,127,99,0,0,0,0,none03427.png,none
1257,420,142,95,0,0,0,0,none02247.png,none
1103,523,134,129,0,0,0,0,none03677.png,none
816,635,279,243,0,0,0,0,none02710.png,none
1391,492,95,120,0,0,0,0,none04520.png,none
1113,333,223,243,0,0,0,0,none04473.png,none
644,642,278,239,1162,1029,57,48,none03291.png,none
797,463,120,191,0,0,0,0,none00726.png,none
706,269,269,251,0,0,0,0,none00600.png,none
1132,435,130,136,1307,1045,72,68,none03332.png,none
742,405,224,203,0,0,0,0,none00458.png,none
631,404,76,92,0,0,0,0,none01400.png,none
913,399,180,160,0,0,0,0,none04706.png,none
644,530,135,186,0,0,0,0,none04977.png,none
649,337,178,163,0,0,0,0,none00044.png,none
764,416,318,223,0,0,0,0,none03132.png,none
567,291,222,218,0,0,0,0,none00078.png,none
888,657,146,88,0,0,0,0,none01576.png,none
701,513,214,158,0,0,0,0,none04850.png,none
714,470,181,175,0,0,0,0,none05234.png,none
1330,423,172,243,0,0,0,0,none02696.png,none
666,281,227,249,0,0,0,0,none00321.png,none
552,82,205,307,0,0,0,0,none00660.png,none
586,631,162,155,0,0,0,0,none05663.png,none
952,515,248,239,0,0,0,0,none02707.png,none
656,349,190,190,0,0,0,0,none00556.png,none
894,538,150,176,0,0,0,0,none05536.png,none
768,507,178,102,0,0,0,0,none01018.png,none
821,464,190,253,0,0,0,0,none05058.png,none
830,542,136,173,0,0,0,0,none05282.png,none
636,386,184,206,0,0,0,0,none00889.png,none
690,488,135,117,0,0,0,0,none00254.png,none
1145,424,175,119,0,0,0,0,none03517.png,none
712,303,234,264,0,0,0,0,none00382.png,none
722,424,232,182,0,0,0,0,none00450.png,none
698,394,131,121,0,0,0,0,none01634.png,none
815,763,164,61,0,0,0,0,none00219.png,none
660,947,206,87,934,353,59,37,none03404.png,none
1252,508,116,95,0,0,0,0,none02363.png,none
1399,472,172,186,0,0,0,0,none02882.png,none
846,768,187,161,0,0,0,0,none03743.png,none
1187,612,152,152,0,0,0,0,none03585.png,none
713,277,109,211,0,0,0,0,none00074.png,none
924,796,162,114,0,0,0,0,none03697.png,none
837,480,265,277,0,0,0,0,none05046.png,none
1031,186,129,98,0,0,0,0,none03019.png,none
749,622,143,79,0,0,0,0,none01124.png,none
1203,249,199,224,0,0,0,0,none04272.png,none
1126,397,253,220,0,0,0,0,none02553.png,none
868,544,200,174,0,0,0,0,none05190.png,none
804,457,129,108,0,0,0,0,none01426.png,none
1036,213,245,270,0,0,0,0,none02620.png,none
1140,596,182,130,0,0,0,0,none03915.png,none
1156,577,181,136,0,0,0,0,none03926.png,none
1116,248,279,219,0,0,0,0,none04614.png,none
1398,290,239,136,0,0,0,0,none02278.png,none
1127,628,167,133,0,0,0,0,none04256.png,none
1035,564,192,123,0,0,0,0,none03850.png,none
758,417,240,156,0,0,0,0,none01311.png,none
411,870,180,132,0,0,0,0,none05481.png,none
1371,416,140,83,0,0,0,0,none01969.png,none
836,442,151,220,0,0,0,0,none00715.png,none
1051,359,168,154,24,793,35,24,none04687.png,none
626,675,272,240,1136,1006,60,63,none03289.png,none
640,488,123,93,1588,709,155,77,none01392.png,none
1108,506,104,109,0,0,0,0,none03665.png,none
563,210,164,182,0,0,0,0,none00175.png,none
925,787,161,115,0,0,0,0,none03696.png,none
991,595,191,127,0,0,0,0,none03852.png,none
637,604,151,136,0,0,0,0,none00849.png,none
880,698,274,193,0,0,0,0,none05079.png,none
645,352,171,192,0,0,0,0,none00806.png,none
1342,480,161,139,0,0,0,0,none04070.png,none
1110,631,172,131,0,0,0,0,none04255.png,none
1583,439,119,129,0,0,0,0,none02678.png,none
1040,544,163,132,0,0,0,0,none03683.png,none
1147,218,160,184,0,0,0,0,none03145.png,none
847,388,222,195,0,0,0,0,none02319.png,none
940,484,141,111,0,0,0,0,none02341.png,none
1062,562,182,145,0,0,0,0,none03823.png,none
1172,441,142,120,0,0,0,0,none02646.png,none
841,505,270,268,0,0,0,0,none05045.png,none
704,341,165,132,1457,1037,105,85,none01007.png,none
843,571,208,147,0,0,0,0,none04808.png,none
808,617,116,105,0,0,0,0,none05000.png,none
1047,178,127,99,0,0,0,0,none03020.png,none
654,633,149,168,0,0,0,0,none04923.png,none
1252,195,233,287,0,0,0,0,none02607.png,none
1250,414,119,139,0,0,0,0,none02442.png,none
1346,434,193,185,0,0,0,0,none04086.png,none
599,149,215,286,0,0,0,0,none00651.png,none
722,643,129,156,0,0,0,0,none01257.png,none
898,789,191,111,0,0,0,0,none03791.png,none
646,397,66,101,0,0,0,0,none01401.png,none
1491,445,186,110,0,0,0,0,none02207.png,none
974,373,209,165,1661,695,52,48,none03375.png,none
1146,363,218,227,0,0,0,0,none04267.png,none
678,368,160,118,0,0,0,0,none00306.png,none
1211,287,174,149,0,0,0,0,none03325.png,none
961,502,140,105,0,0,0,0,none03237.png,none
1490,287,148,131,0,0,0,0,none02666.png,none
887,699,269,189,0,0,0,0,none05075.png,none
1091,495,130,122,1319,1034,73,73,none03334.png,none
1253,184,232,231,0,0,0,0,none04608.png,none
1082,527,147,129,0,0,0,0,none03679.png,none
836,397,123,167,0,0,0,0,none00752.png,none
1183,268,218,246,0,0,0,0,none02580.png,none
1074,350,214,206,0,0,0,0,none02753.png,none
1242,666,129,91,0,0,0,0,none03587.png,none
1011,250,246,260,0,0,0,0,none02729.png,none
1155,691,143,131,0,0,0,0,none04445.png,none
1249,408,145,97,0,0,0,0,none02250.png,none
1231,108,218,241,0,0,0,0,none02736.png,none
798,353,294,245,0,0,0,0,none03129.png,none
1163,488,197,169,0,0,0,0,none04264.png,none
554,257,162,148,0,0,0,0,none00179.png,none
708,412,139,114,0,0,0,0,none00271.png,none
821,820,213,172,0,0,0,0,none02819.png,none
680,357,174,187,0,0,0,0,none00555.png,none
760,587,142,117,0,0,0,0,none00432.png,none
752,523,129,114,0,0,0,0,none01417.png,none
880,704,271,187,0,0,0,0,none05077.png,none
1051,310,183,247,0,0,0,0,none04660.png,none
1075,708,186,143,0,0,0,0,none04389.png,none
777,331,105,115,0,0,0,0,none01600.png,none
1241,421,131,128,0,0,0,0,none04455.png,none
1310,419,131,154,0,0,0,0,none04548.png,none
695,351,131,117,0,0,0,0,none01630.png,none
470,183,187,179,0,0,0,0,none00673.png,none
