hand_min_x,hand_min_y,hand_width,hand_height,handedness,picture_name,grasp
833,644,189,219,left,frame_10219.jpg,power
1010,647,179,159,left,frame_3268.jpg,power
837,769,148,209,left,frame_4097.jpg,power
229,622,224,221,left,frame_7005.jpg,power
958,856,178,159,left,frame_4138.jpg,power
1029,810,171,239,left,frame_10351.jpg,power
662,521,463,333,left,frame_4847.jpg,power
747,800,129,200,left,frame_7808.jpg,power
860,618,205,242,left,frame_10055.jpg,power
775,631,277,276,left,frame_464.jpg,power
864,393,394,280,left,frame_4851.jpg,power
904,689,219,206,left,frame_10283.jpg,power
848,675,144,195,left,frame_3240.jpg,power
888,805,215,275,left,frame_9809.jpg,power
1066,816,186,237,left,frame_10367.jpg,power
1099,412,215,157,left,frame_4918.jpg,power
812,672,218,257,left,frame_9989.jpg,power
1103,408,202,166,left,frame_4917.jpg,power
845,664,258,163,left,frame_9933.jpg,power
940,771,192,225,left,frame_10336.jpg,power
810,680,218,256,left,frame_9980.jpg,power
806,649,215,207,left,frame_10152.jpg,power
544,639,208,254,left,frame_3692.jpg,power
1005,629,182,163,left,frame_3266.jpg,power
827,646,218,216,left,frame_10180.jpg,power
1168,338,295,196,left,frame_4871.jpg,power
744,802,126,204,left,frame_7809.jpg,power
902,681,222,212,left,frame_10281.jpg,power
836,644,207,215,left,frame_10251.jpg,power
841,645,205,240,left,frame_9950.jpg,power
814,708,237,254,left,frame_10008.jpg,power
831,652,220,261,left,frame_10042.jpg,power
896,787,208,293,left,frame_9811.jpg,power
632,431,261,276,left,frame_6815.jpg,power
715,730,159,225,left,frame_4103.jpg,power
842,647,198,210,left,frame_10250.jpg,power
618,440,279,277,left,frame_6810.jpg,power
852,622,255,199,left,frame_10116.jpg,power
828,651,187,215,left,frame_10206.jpg,power
512,639,244,264,left,frame_3701.jpg,power
829,659,197,271,left,frame_10036.jpg,power
944,807,228,245,left,frame_9823.jpg,power
801,708,216,258,left,frame_10017.jpg,power
778,658,201,221,left,frame_708.jpg,power
1143,345,283,185,left,frame_4889.jpg,power
841,639,228,259,left,frame_10050.jpg,power
814,663,224,249,left,frame_9962.jpg,power
539,644,239,256,left,frame_3695.jpg,power
841,645,211,243,left,frame_9949.jpg,power
904,686,219,206,left,frame_10282.jpg,power
1162,686,357,351,left,frame_6524.jpg,power
827,662,194,270,left,frame_10035.jpg,power
808,714,245,252,left,frame_10009.jpg,power
412,448,175,214,left,frame_6994.jpg,power
1020,804,169,234,left,frame_10350.jpg,power
670,443,243,251,left,frame_6827.jpg,power
821,661,224,237,left,frame_9968.jpg,power
811,768,139,181,left,frame_3234.jpg,power
1166,340,291,188,left,frame_4887.jpg,power
804,648,220,206,left,frame_10149.jpg,power
813,669,222,258,left,frame_9992.jpg,power
866,613,248,178,left,frame_10098.jpg,power
545,532,359,329,left,frame_6803.jpg,power
1165,685,357,349,left,frame_6527.jpg,power
856,631,238,200,left,frame_10130.jpg,power
820,648,215,205,left,frame_10165.jpg,power
741,478,236,243,left,frame_6843.jpg,power
807,639,217,209,left,frame_10147.jpg,power
937,719,199,214,left,frame_10292.jpg,power
810,670,223,256,left,frame_9991.jpg,power
842,657,204,217,left,frame_10232.jpg,power
1073,393,231,170,left,frame_4909.jpg,power
734,847,173,224,left,frame_4128.jpg,power
851,624,248,204,left,frame_10127.jpg,power
917,801,188,279,left,frame_9800.jpg,power
838,646,188,219,left,frame_10224.jpg,power
1187,342,301,195,left,frame_4875.jpg,power
851,613,271,188,left,frame_10080.jpg,power
837,646,222,256,left,frame_10046.jpg,power
1090,369,249,175,left,frame_4896.jpg,power
945,807,234,248,left,frame_9825.jpg,power
505,704,399,342,left,frame_6798.jpg,power
813,623,234,216,left,frame_10142.jpg,power
829,640,187,220,left,frame_10195.jpg,power
882,613,249,192,left,frame_10075.jpg,power
818,659,223,241,left,frame_9969.jpg,power
953,370,354,242,left,frame_4854.jpg,power
669,818,163,237,left,frame_4126.jpg,power
856,731,116,215,left,frame_4654.jpg,power
865,611,241,178,left,frame_10099.jpg,power
858,623,127,152,left,frame_9154.jpg,power
1115,413,185,186,left,frame_4937.jpg,power
569,445,131,162,left,frame_6984.jpg,power
1017,729,132,139,left,frame_3274.jpg,power
1087,374,246,167,left,frame_4897.jpg,power
905,668,254,275,left,frame_721.jpg,power
910,746,194,239,left,frame_10321.jpg,power
1145,417,193,162,left,frame_4941.jpg,power
524,433,148,188,left,frame_6987.jpg,power
864,611,250,174,left,frame_10097.jpg,power
683,453,242,246,left,frame_6833.jpg,power
1098,410,220,159,left,frame_4920.jpg,power
679,447,243,248,left,frame_6831.jpg,power
759,844,116,216,left,frame_7788.jpg,power
722,469,240,242,left,frame_6840.jpg,power
854,621,132,151,left,frame_9158.jpg,power
926,737,197,236,left,frame_10314.jpg,power
831,644,196,222,left,frame_10223.jpg,power
626,432,273,278,left,frame_6813.jpg,power
522,638,241,264,left,frame_3700.jpg,power
1021,373,316,206,left,frame_4858.jpg,power
932,737,200,230,left,frame_10312.jpg,power
1115,738,352,321,left,frame_6532.jpg,power
954,565,173,184,left,frame_3257.jpg,power
995,588,172,170,left,frame_3262.jpg,power
852,612,256,179,left,frame_10090.jpg,power
939,807,229,244,left,frame_9822.jpg,power
812,652,215,199,left,frame_10162.jpg,power
1010,278,378,316,left,frame_6683.jpg,power
809,682,207,275,left,frame_10029.jpg,power
886,645,201,214,left,frame_10270.jpg,power
818,624,242,216,left,frame_10140.jpg,power
1032,373,316,200,left,frame_4859.jpg,power
860,605,248,180,left,frame_10102.jpg,power
827,862,169,190,left,frame_4131.jpg,power
827,648,218,218,left,frame_10178.jpg,power
573,647,224,242,left,frame_3687.jpg,power
878,642,197,218,left,frame_10268.jpg,power
814,683,231,255,left,frame_10005.jpg,power
1012,799,173,231,left,frame_10349.jpg,power
884,615,163,184,left,frame_3247.jpg,power
1186,344,295,186,left,frame_4885.jpg,power
899,813,209,267,left,frame_9805.jpg,power
781,747,146,217,left,frame_4100.jpg,power
850,635,238,201,left,frame_10134.jpg,power
815,655,221,244,left,frame_9960.jpg,power
802,639,257,263,left,frame_467.jpg,power
811,648,214,209,left,frame_10159.jpg,power
834,637,194,224,left,frame_10194.jpg,power
855,627,252,194,left,frame_10118.jpg,power
808,687,208,263,left,frame_10027.jpg,power
501,710,167,242,left,frame_4113.jpg,power
808,650,214,209,left,frame_10154.jpg,power
1025,764,113,140,left,frame_3277.jpg,power
890,816,211,264,left,frame_9808.jpg,power
1012,379,321,205,left,frame_4857.jpg,power
1106,408,192,164,left,frame_4929.jpg,power
865,612,247,181,left,frame_10095.jpg,power
809,698,242,259,left,frame_10007.jpg,power
821,670,201,276,left,frame_10033.jpg,power
1189,769,274,253,left,frame_6522.jpg,power
837,643,203,218,left,frame_10191.jpg,power
861,713,244,204,left,frame_482.jpg,power
712,481,443,321,left,frame_4848.jpg,power
655,645,212,218,left,frame_3674.jpg,power
857,742,114,164,left,frame_4626.jpg,power
823,646,224,214,left,frame_10172.jpg,power
816,661,219,244,left,frame_9970.jpg,power
843,705,135,186,left,frame_3238.jpg,power
925,763,188,232,left,frame_10330.jpg,power
463,708,184,257,left,frame_4115.jpg,power
829,642,204,210,left,frame_10254.jpg,power
646,435,250,261,left,frame_6819.jpg,power
672,446,242,256,left,frame_6829.jpg,power
1107,410,188,187,left,frame_4936.jpg,power
822,677,214,255,left,frame_10001.jpg,power
895,784,285,228,left,frame_9833.jpg,power
913,593,233,215,left,frame_10070.jpg,power
1074,386,228,164,left,frame_4907.jpg,power
906,598,236,208,left,frame_10071.jpg,power
1006,640,179,161,left,frame_3267.jpg,power
269,580,225,207,left,frame_7003.jpg,power
847,636,237,199,left,frame_10135.jpg,power
747,859,130,221,left,frame_7787.jpg,power
829,643,186,223,left,frame_10199.jpg,power
1192,344,307,192,left,frame_4877.jpg,power
862,745,106,152,left,frame_4628.jpg,power
453,718,186,249,left,frame_4116.jpg,power
829,632,264,200,left,frame_10138.jpg,power
643,846,131,214,left,frame_9077.jpg,power
922,807,188,273,left,frame_9793.jpg,power
821,679,220,260,left,frame_9999.jpg,power
849,648,213,237,left,frame_9948.jpg,power
305,541,171,216,left,frame_7001.jpg,power
770,803,112,203,left,frame_7797.jpg,power
1093,406,214,169,left,frame_4916.jpg,power
926,806,187,274,left,frame_9794.jpg,power
1083,380,233,169,left,frame_4901.jpg,power
1092,402,207,163,left,frame_4913.jpg,power
829,646,189,221,left,frame_10215.jpg,power
951,715,292,283,left,frame_724.jpg,power
805,632,235,208,left,frame_10144.jpg,power
616,875,136,205,left,frame_9075.jpg,power
1026,809,108,141,left,frame_3281.jpg,power
902,802,198,278,left,frame_9812.jpg,power
701,630,316,315,left,frame_457.jpg,power
779,656,204,223,left,frame_709.jpg,power
796,711,228,270,left,frame_10016.jpg,power
491,631,413,345,left,frame_6800.jpg,power
808,782,133,184,left,frame_3233.jpg,power
988,585,174,167,left,frame_3261.jpg,power
840,643,205,210,left,frame_10259.jpg,power
948,775,194,224,left,frame_10338.jpg,power
855,611,243,174,left,frame_10106.jpg,power
829,644,191,224,left,frame_10210.jpg,power
819,650,216,199,left,frame_10164.jpg,power
775,807,108,218,left,frame_7792.jpg,power
1103,408,189,158,left,frame_4930.jpg,power
930,808,225,259,left,frame_9819.jpg,power
800,714,232,264,left,frame_10014.jpg,power
816,645,222,255,left,frame_9957.jpg,power
1136,699,376,340,left,frame_6529.jpg,power
1073,382,241,167,left,frame_4904.jpg,power
915,744,193,240,left,frame_10318.jpg,power
982,373,333,227,left,frame_4855.jpg,power
936,723,195,221,left,frame_10293.jpg,power
822,633,242,205,left,frame_10139.jpg,power
1099,408,217,164,left,frame_4921.jpg,power
838,638,219,227,left,frame_9943.jpg,power
881,597,211,239,left,frame_10059.jpg,power
996,120,312,275,left,frame_6687.jpg,power
917,581,237,228,left,frame_10066.jpg,power
688,815,115,198,left,frame_9080.jpg,power
1129,711,355,333,left,frame_6531.jpg,power
403,459,161,212,left,frame_6995.jpg,power
849,606,264,183,left,frame_10088.jpg,power
735,476,237,243,left,frame_6842.jpg,power
804,704,214,264,left,frame_10020.jpg,power
1042,892,186,188,left,frame_10471.jpg,power
832,647,187,217,left,frame_10218.jpg,power
1017,896,157,166,left,frame_10483.jpg,power
817,659,216,256,left,frame_9972.jpg,power
661,830,122,213,left,frame_9078.jpg,power
863,644,229,265,left,frame_718.jpg,power
860,611,247,175,left,frame_10096.jpg,power
810,653,214,207,left,frame_10156.jpg,power
766,852,174,216,left,frame_4129.jpg,power
1103,411,214,161,left,frame_4923.jpg,power
516,597,386,335,left,frame_6801.jpg,power
838,641,225,236,left,frame_9945.jpg,power
829,643,185,223,left,frame_10204.jpg,power
819,679,218,263,left,frame_9997.jpg,power
453,736,194,259,left,frame_4119.jpg,power
840,655,206,212,left,frame_10244.jpg,power
929,737,197,234,left,frame_10313.jpg,power
822,645,219,206,left,frame_10167.jpg,power
929,798,255,236,left,frame_9829.jpg,power
782,656,208,225,left,frame_710.jpg,power
1001,797,179,225,left,frame_10348.jpg,power
538,433,145,183,left,frame_6986.jpg,power
1084,379,237,170,left,frame_4900.jpg,power
732,473,234,242,left,frame_6841.jpg,power
844,645,218,242,left,frame_9947.jpg,power
826,648,223,212,left,frame_10175.jpg,power
898,661,217,215,left,frame_10275.jpg,power
874,617,255,186,left,frame_10076.jpg,power
842,650,197,210,left,frame_10247.jpg,power
830,649,210,265,left,frame_10041.jpg,power
853,614,256,171,left,frame_10089.jpg,power
336,511,172,225,left,frame_6999.jpg,power
809,714,240,258,left,frame_10010.jpg,power
913,749,192,235,left,frame_10324.jpg,power
974,786,129,232,left,frame_4087.jpg,power
990,843,133,147,left,frame_4142.jpg,power
634,858,124,220,left,frame_9076.jpg,power
1069,815,189,240,left,frame_10366.jpg,power
939,807,245,234,left,frame_9828.jpg,power
866,707,267,211,left,frame_484.jpg,power
663,639,203,217,left,frame_3673.jpg,power
957,783,125,220,left,frame_4089.jpg,power
816,676,224,261,left,frame_10003.jpg,power
620,639,226,236,left,frame_3679.jpg,power
943,775,195,223,left,frame_10337.jpg,power
227,704,187,209,left,frame_7008.jpg,power
854,658,155,187,left,frame_3242.jpg,power
824,646,219,213,left,frame_10171.jpg,power
644,436,250,260,left,frame_6817.jpg,power
821,665,222,245,left,frame_9964.jpg,power
830,643,188,226,left,frame_10200.jpg,power
830,645,189,220,left,frame_10216.jpg,power
865,742,141,158,left,frame_4644.jpg,power
872,708,265,211,left,frame_485.jpg,power
904,803,205,277,left,frame_9803.jpg,power
645,434,250,259,left,frame_6818.jpg,power
833,639,203,224,left,frame_10192.jpg,power
1096,728,319,342,left,frame_6535.jpg,power
923,740,196,234,left,frame_10315.jpg,power
865,604,210,246,left,frame_10057.jpg,power
991,793,180,217,left,frame_10346.jpg,power
842,650,200,207,left,frame_10246.jpg,power
1267,373,223,331,right,frame_9625.jpg,none
1204,742,232,190,right,frame_9683.jpg,none
879,710,186,193,right,frame_3566.jpg,none
1316,700,247,273,right,frame_10757.jpg,none
1136,532,170,143,right,frame_3394.jpg,none
1154,504,204,218,right,frame_9618.jpg,none
1381,639,279,289,right,frame_4764.jpg,none
1083,573,192,210,right,frame_9598.jpg,none
1272,728,267,206,right,frame_3373.jpg,none
1353,718,240,161,right,frame_11105.jpg,none
982,602,190,268,right,frame_4391.jpg,none
1420,814,243,266,right,frame_10853.jpg,none
1113,902,162,162,right,frame_206.jpg,none
1447,780,266,261,right,frame_11518.jpg,none
1434,69,239,286,right,frame_10964.jpg,none
1479,838,164,242,right,frame_10602.jpg,none
1197,680,232,262,right,frame_10736.jpg,none
972,607,212,278,right,frame_4421.jpg,none
1028,608,212,282,right,frame_4438.jpg,none
1236,725,228,239,right,frame_9699.jpg,none
1426,576,236,345,right,frame_10905.jpg,none
1073,789,225,291,right,frame_9650.jpg,none
1019,631,177,130,right,frame_9370.jpg,none
1399,747,253,243,right,frame_11502.jpg,none
1317,678,179,282,right,frame_9723.jpg,none
1090,573,224,220,right,frame_9590.jpg,none
1297,697,243,288,right,frame_10755.jpg,none
949,690,286,160,right,frame_9482.jpg,none
1186,590,187,245,right,frame_9663.jpg,none
1362,726,253,245,right,frame_11494.jpg,none
1367,437,239,161,right,frame_3413.jpg,none
1339,756,269,202,right,frame_11487.jpg,none
1075,564,200,215,right,frame_9597.jpg,none
1255,820,133,214,right,frame_8910.jpg,none
1294,284,281,219,right,frame_1675.jpg,none
1076,543,182,159,right,frame_9443.jpg,none
1133,689,160,231,right,frame_2730.jpg,none
1215,719,203,197,right,frame_9678.jpg,none
1164,597,203,246,right,frame_10176.jpg,none
1284,808,194,247,right,frame_10340.jpg,none
1155,591,220,236,right,frame_10168.jpg,none
1352,750,252,202,right,frame_11489.jpg,none
1091,528,172,162,right,frame_9442.jpg,none
1503,907,268,173,right,frame_11162.jpg,none
1430,760,169,320,right,frame_10628.jpg,none
1435,800,237,280,right,frame_10852.jpg,none
1441,365,422,288,right,frame_1402.jpg,none
1221,683,233,277,right,frame_10742.jpg,none
959,698,277,174,right,frame_9457.jpg,none
1226,497,195,225,right,frame_9502.jpg,none
1430,60,237,311,right,frame_10974.jpg,none
1198,472,175,161,right,frame_3400.jpg,none
1238,492,154,226,right,frame_9503.jpg,none
1436,777,263,256,right,frame_11516.jpg,none
1178,494,174,161,right,frame_3398.jpg,none
905,769,187,200,right,frame_3568.jpg,none
1518,48,287,373,right,frame_10917.jpg,none
1190,636,209,216,right,frame_10202.jpg,none
1217,658,203,284,right,frame_9385.jpg,none
1344,753,264,206,right,frame_11488.jpg,none
1287,805,193,242,right,frame_10339.jpg,none
986,611,192,270,right,frame_4397.jpg,none
1263,498,147,213,right,frame_9505.jpg,none
961,708,284,193,right,frame_9473.jpg,none
1192,504,172,209,right,frame_9500.jpg,none
1224,689,200,230,right,frame_10242.jpg,none
973,700,297,215,right,frame_9465.jpg,none
1180,637,225,233,right,frame_10207.jpg,none
1115,464,178,161,right,frame_9432.jpg,none
1419,771,243,214,right,frame_11510.jpg,none
1242,673,182,242,right,frame_9770.jpg,none
1413,751,250,250,right,frame_11506.jpg,none
1345,819,180,204,right,frame_6097.jpg,none
1432,808,134,225,right,frame_9277.jpg,none
1230,537,260,175,right,frame_7136.jpg,none
1475,871,260,186,right,frame_11149.jpg,none
1206,710,232,247,right,frame_9780.jpg,none
1116,593,285,182,right,frame_10025.jpg,none
1133,600,199,220,right,frame_9518.jpg,none
1227,689,247,292,right,frame_10745.jpg,none
873,496,199,297,right,frame_3558.jpg,none
1351,765,256,178,right,frame_11120.jpg,none
1392,460,198,218,right,frame_6082.jpg,none
1044,623,196,163,right,frame_9376.jpg,none
1180,644,229,238,right,frame_10212.jpg,none
1157,655,136,223,right,frame_4371.jpg,none
980,602,194,273,right,frame_4393.jpg,none
1284,660,179,261,right,frame_9739.jpg,none
959,714,288,202,right,frame_9470.jpg,none
1325,696,258,235,right,frame_7148.jpg,none
1298,751,227,329,right,frame_9640.jpg,none
1166,565,185,215,right,frame_9566.jpg,none
963,710,284,178,right,frame_9476.jpg,none
1367,740,253,296,right,frame_10902.jpg,none
1498,763,262,302,right,frame_10787.jpg,none
1154,598,216,249,right,frame_10177.jpg,none
1444,452,262,162,right,frame_3418.jpg,none
1226,678,251,198,right,frame_3376.jpg,none
1206,633,195,259,right,frame_10226.jpg,none
1083,637,219,228,right,frame_9520.jpg,none
1373,506,193,204,right,frame_6085.jpg,none
1149,582,202,233,right,frame_10163.jpg,none
1262,672,192,251,right,frame_9765.jpg,none
1427,64,248,298,right,frame_10965.jpg,none
1448,528,226,327,right,frame_10906.jpg,none
1224,695,202,219,right,frame_10243.jpg,none
1448,712,268,315,right,frame_10773.jpg,none
1142,653,176,220,right,frame_9659.jpg,none
1086,542,180,190,right,frame_9552.jpg,none
1455,790,277,265,right,frame_11521.jpg,none
1235,531,127,191,right,frame_8924.jpg,none
1329,765,282,193,right,frame_11486.jpg,none
1239,734,230,240,right,frame_9701.jpg,none
1355,579,190,188,right,frame_6088.jpg,none
1234,674,207,292,right,frame_9386.jpg,none
1208,609,183,243,right,frame_10189.jpg,none
1343,753,211,327,right,frame_10637.jpg,none
1068,798,155,161,right,frame_210.jpg,none
1396,750,131,226,right,frame_9279.jpg,none
1477,803,276,254,right,frame_11526.jpg,none
1238,743,188,310,right,frame_10322.jpg,none
1232,560,160,278,right,frame_8968.jpg,none
846,698,268,233,right,frame_9531.jpg,none
1487,868,143,211,right,frame_10593.jpg,none
830,699,272,224,right,frame_9532.jpg,none
1244,557,127,197,right,frame_8922.jpg,none
1518,836,267,238,right,frame_11546.jpg,none
1211,455,128,185,right,frame_8944.jpg,none
1425,297,253,210,right,frame_4778.jpg,none
1473,831,178,249,right,frame_10603.jpg,none
1198,400,222,299,right,frame_9621.jpg,none
1437,80,245,296,right,frame_10954.jpg,none
1427,697,252,281,right,frame_10768.jpg,none
1090,530,180,216,right,frame_9496.jpg,none
1219,694,195,228,right,frame_9775.jpg,none
