Time,left_none,left_precision,left_power,separator,right_none,right_precision,right_power
13.32 sec,0,0,0,0,0,0,0
13.34 sec,0,0,0,0,0,0,0
13.36 sec,0,0,0,0,0,0,0
13.38 sec,0,0,0,0,0,0,0
13.4 sec,0,0,0,0,0,0,0
13.42 sec,0,0,0,0,0,0,0
13.44 sec,0,0,0,0,0,0,0
13.46 sec,1,0,0,0,0,0,0
13.48 sec,1,0,0,0,0,0,0
13.5 sec,1,0,0,0,0,0,0
13.52 sec,1,0,0,0,0,0,0
13.54 sec,1,0,0,0,0,0,0
13.56 sec,1,0,0,0,0,0,0
13.58 sec,1,0,0,0,0,0,0
13.6 sec,1,0,0,0,0,0,0
13.62 sec,1,0,0,0,0,0,0
13.64 sec,1,0,0,0,0,0,0
13.66 sec,1,0,0,0,0,0,0
13.68 sec,1,0,0,0,0,0,0
13.7 sec,1,0,0,0,0,0,0
13.72 sec,1,0,0,0,0,0,0
13.74 sec,1,0,0,0,0,0,0
13.76 sec,1,0,0,0,0,0,0
13.78 sec,1,0,0,0,0,0,0
13.8 sec,1,0,0,0,0,0,0
13.82 sec,1,0,0,0,0,0,0
13.84 sec,1,0,0,0,0,0,0
13.86 sec,1,0,0,0,0,0,0
13.88 sec,1,0,0,0,0,0,0
13.9 sec,1,0,0,0,0,0,0
13.92 sec,1,0,0,0,0,0,0
13.94 sec,1,0,0,0,0,0,0
13.96 sec,1,0,0,0,0,0,0
13.98 sec,1,0,0,0,0,0,0
14 sec,1,0,0,0,0,0,0
14.02 sec,1,0,0,0,0,0,0
14.04 sec,0,0,1,0,0,0,0
14.06 sec,0,0,1,0,0,0,0
14.08 sec,0,0,1,0,0,0,0
14.1 sec,0,0,1,0,0,0,0
14.12 sec,0,0,1,0,0,0,0
14.14 sec,0,0,1,0,0,0,0
14.16 sec,0,0,1,0,0,0,0
14.18 sec,0,0,1,0,0,0,0
14.2 sec,0,0,1,0,0,0,0
14.22 sec,0,0,1,0,0,0,0
14.24 sec,0,0,1,0,0,0,0
14.26 sec,0,0,1,0,0,0,0
14.28 sec,0,0,1,0,0,0,0
14.3 sec,0,0,1,0,0,0,0
14.32 sec,0,0,1,0,0,0,0
14.34 sec,0,0,1,0,0,0,0
14.36 sec,0,0,1,0,0,0,0
14.38 sec,0,0,1,0,0,0,0
14.4 sec,0,0,1,0,0,0,0
14.42 sec,0,0,1,0,0,0,0
14.44 sec,0,0,1,0,0,0,0
14.46 sec,0,0,1,0,1,0,0
14.48 sec,0,0,1,0,1,0,0
14.5 sec,0,0,1,0,1,0,0
14.52 sec,0,0,1,0,1,0,0
14.54 sec,0,0,1,0,1,0,0
14.56 sec,0,0,0,0,0,0,0
14.58 sec,0,0,0,0,0,0,0
14.6 sec,0,0,0,0,0,0,0
14.62 sec,0,0,0,0,0,0,0
14.64 sec,0,0,0,0,0,0,0
14.66 sec,0,0,0,0,0,0,0
14.68 sec,0,0,0,0,0,0,0
14.7 sec,0,0,0,0,0,0,0
14.72 sec,0,0,0,0,0,0,0
14.74 sec,0,0,0,0,0,0,0
14.76 sec,0,0,0,0,0,0,0
14.78 sec,0,0,0,0,0,0,0
14.8 sec,0,0,0,0,0,0,0
14.82 sec,0,0,0,0,0,0,0
14.84 sec,0,0,0,0,0,0,0
14.86 sec,0,0,0,0,0,0,0
14.88 sec,0,0,0,0,0,0,0
14.9 sec,0,0,0,0,0,0,0
14.92 sec,1,0,0,0,0,0,0
14.94 sec,1,0,0,0,0,0,0
14.96 sec,1,0,0,0,0,0,0
14.98 sec,1,0,0,0,0,0,0
15 sec,1,0,0,0,0,0,0
15.02 sec,1,0,0,0,0,0,0
15.04 sec,1,0,0,0,0,0,0
15.06 sec,1,0,0,0,0,0,0
15.08 sec,1,0,0,0,0,0,0
15.1 sec,1,0,0,0,0,0,0
15.12 sec,1,0,0,0,0,0,0
15.14 sec,1,0,0,0,0,0,0
15.16 sec,1,0,0,0,0,0,0
15.18 sec,1,0,0,0,0,0,0
15.2 sec,1,0,0,0,0,0,0
15.22 sec,1,0,0,0,0,0,0
15.24 sec,1,0,0,0,0,0,0
15.26 sec,1,0,0,0,0,0,0
15.28 sec,1,0,0,0,0,0,0
15.3 sec,1,0,0,0,0,0,0
15.32 sec,1,0,0,0,0,0,0
15.34 sec,1,0,0,0,0,0,0
15.36 sec,0,1,0,0,0,0,0
15.38 sec,0,1,0,0,0,0,0
15.4 sec,0,1,0,0,0,0,0
15.42 sec,0,1,0,0,0,0,0
15.44 sec,0,1,0,0,0,0,0
15.46 sec,0,1,0,0,0,0,0
15.48 sec,0,1,0,0,0,0,0
15.5 sec,0,1,0,0,0,0,0
15.52 sec,0,1,0,0,0,0,0
15.54 sec,0,1,0,0,0,0,0
15.56 sec,0,1,0,0,0,0,0
15.58 sec,0,1,0,0,0,0,0
15.6 sec,0,1,0,0,0,0,0
15.62 sec,0,1,0,0,0,0,0
15.64 sec,0,1,0,0,0,0,0
15.66 sec,0,1,0,0,0,0,0
15.68 sec,0,1,0,0,0,0,0
15.7 sec,0,1,0,0,0,0,0
15.72 sec,0,1,0,0,0,0,0
15.74 sec,0,1,0,0,0,0,0
15.76 sec,0,1,0,0,0,0,0
15.78 sec,0,1,0,0,0,0,0
15.8 sec,0,1,0,0,0,0,0
15.82 sec,0,1,0,0,0,0,0
15.84 sec,0,1,0,0,0,0,0
15.86 sec,0,1,0,0,0,0,0
15.88 sec,0,1,0,0,0,0,0
15.9 sec,0,1,0,0,0,0,0
15.92 sec,0,1,0,0,0,0,0
15.94 sec,0,1,0,0,0,0,0
15.96 sec,0,1,0,0,0,0,0
15.98 sec,0,1,0,0,0,0,0
16 sec,0,1,0,0,0,0,0
16.02 sec,0,1,0,0,0,0,0
16.04 sec,0,1,0,0,0,0,0
16.06 sec,0,1,0,0,0,0,0
16.08 sec,0,1,0,0,0,0,0
16.1 sec,0,1,0,0,0,0,0
16.12 sec,0,1,0,0,0,0,0
16.14 sec,0,1,0,0,0,0,0
16.16 sec,0,1,0,0,0,0,0
16.18 sec,0,1,0,0,0,0,0
16.2 sec,0,1,0,0,0,0,0
16.22 sec,0,1,0,0,0,0,0
16.24 sec,0,1,0,0,0,0,0
16.26 sec,0,0,0,0,0,0,0
16.28 sec,0,0,0,0,0,0,0
16.3 sec,0,0,0,0,0,0,0
16.32 sec,0,0,0,0,0,0,0
16.34 sec,0,0,0,0,0,0,0
16.36 sec,0,0,0,0,0,0,0
16.38 sec,0,0,0,0,0,0,0
16.4 sec,0,0,0,0,0,0,0
16.42 sec,0,0,0,0,0,0,0
16.44 sec,0,0,0,0,0,0,0
16.46 sec,0,0,0,0,0,0,0
16.48 sec,0,0,0,0,0,0,0
16.5 sec,0,0,0,0,0,0,0
16.52 sec,0,0,0,0,0,0,0
16.54 sec,0,0,0,0,0,0,0
16.56 sec,0,0,0,0,0,0,0
16.58 sec,0,0,0,0,0,0,0
16.6 sec,0,0,0,0,0,0,0
16.62 sec,0,0,0,0,0,0,0
16.64 sec,0,0,0,0,0,0,0
16.66 sec,0,0,0,0,0,0,0
16.68 sec,0,0,0,0,0,0,0
16.7 sec,0,0,0,0,0,0,0
16.72 sec,0,0,0,0,0,0,0
16.74 sec,0,0,0,0,0,0,0
16.76 sec,0,0,0,0,0,0,0
16.78 sec,0,0,0,0,0,0,0
16.8 sec,0,0,0,0,0,0,0
16.82 sec,0,0,0,0,0,0,0
16.84 sec,0,0,0,0,0,0,0
16.86 sec,0,0,0,0,0,0,0
16.88 sec,0,0,0,0,0,0,0
16.9 sec,0,0,0,0,0,0,0
16.92 sec,0,0,0,0,0,0,0
16.94 sec,0,0,0,0,0,0,0
16.96 sec,0,0,0,0,0,0,0
16.98 sec,0,0,0,0,0,0,0
17 sec,0,0,0,0,0,0,0
17.02 sec,0,0,0,0,0,0,0
17.04 sec,0,0,0,0,0,0,0
17.06 sec,0,0,0,0,0,0,0
17.08 sec,0,0,0,0,0,0,0
17.1 sec,0,0,0,0,0,0,0
17.12 sec,0,0,0,0,0,0,0
17.14 sec,0,0,0,0,0,0,0
17.16 sec,0,0,0,0,0,0,0
17.18 sec,0,0,0,0,0,0,0
17.2 sec,0,0,0,0,0,0,0
17.22 sec,0,0,0,0,0,0,0
17.24 sec,0,0,0,0,0,0,0
17.26 sec,0,0,0,0,0,0,0
17.28 sec,0,0,0,0,0,0,0
17.3 sec,0,0,0,0,0,0,0
17.32 sec,0,0,0,0,0,0,0
17.34 sec,0,0,0,0,0,0,0
17.36 sec,0,0,0,0,0,0,0
17.38 sec,0,0,0,0,0,0,0
17.4 sec,0,0,0,0,0,0,0
17.42 sec,0,0,0,0,0,0,0
17.44 sec,0,0,0,0,0,0,0
17.46 sec,0,0,0,0,0,0,0
17.48 sec,0,0,0,0,0,0,0
17.5 sec,0,0,0,0,0,0,0
17.52 sec,0,0,0,0,0,0,0
17.54 sec,0,1,0,0,0,0,0
17.56 sec,0,1,0,0,0,0,0
17.58 sec,0,1,0,0,0,0,0
17.6 sec,0,1,0,0,0,0,0
17.62 sec,0,1,0,0,0,0,0
17.64 sec,0,1,0,0,0,0,0
17.66 sec,0,1,0,0,0,0,0
17.68 sec,0,1,0,0,0,0,0
17.7 sec,0,1,0,0,0,0,0
17.72 sec,0,1,0,0,0,0,0
17.74 sec,0,1,0,0,0,0,0
17.76 sec,0,1,0,0,0,0,0
17.78 sec,0,1,0,0,0,0,0
17.8 sec,0,1,0,0,0,0,0
17.82 sec,0,1,0,0,0,0,0
17.84 sec,0,1,0,0,0,0,0
17.86 sec,0,1,0,0,0,0,0
17.88 sec,0,1,0,0,0,0,0
17.9 sec,0,1,0,0,0,0,0
17.92 sec,0,1,0,0,0,0,0
17.94 sec,0,1,0,0,0,0,0
17.96 sec,0,1,0,0,0,0,0
17.98 sec,0,1,0,0,0,0,0
18 sec,0,1,0,0,0,0,0
18.02 sec,0,1,0,0,0,0,0
18.04 sec,0,1,0,0,0,0,0
18.06 sec,0,1,0,0,0,0,0
18.08 sec,0,1,0,0,0,0,0
18.1 sec,0,1,0,0,0,0,0
18.12 sec,0,1,0,0,0,0,0
18.14 sec,0,1,0,0,0,0,0
18.16 sec,0,1,0,0,0,0,0
18.18 sec,0,1,0,0,0,0,0
18.2 sec,0,1,0,0,0,0,0
18.22 sec,1,0,0,0,0,0,0
18.24 sec,1,0,0,0,0,0,0
18.26 sec,1,0,0,0,0,0,0
18.28 sec,1,0,0,0,0,0,0
18.3 sec,1,0,0,0,0,0,0
18.32 sec,0,0,0,0,0,0,0
18.34 sec,0,0,0,0,0,0,0
18.36 sec,0,0,0,0,0,0,0
18.38 sec,0,0,0,0,0,0,0
18.4 sec,0,0,0,0,0,0,0
18.42 sec,0,0,0,0,0,0,0
18.44 sec,0,0,0,0,0,0,0
18.46 sec,0,0,0,0,0,0,0
18.48 sec,0,0,0,0,0,0,0
18.5 sec,0,0,0,0,0,0,0
18.52 sec,0,0,0,0,0,0,0
18.54 sec,0,0,0,0,0,0,0
18.56 sec,0,0,0,0,0,0,0
18.58 sec,0,0,0,0,0,0,0
18.6 sec,0,0,0,0,0,0,0
18.62 sec,0,0,0,0,0,0,0
18.64 sec,0,0,0,0,0,0,0
18.66 sec,0,0,0,0,0,0,0
18.68 sec,0,0,0,0,0,0,0
18.7 sec,0,0,0,0,0,0,0
18.72 sec,0,0,0,0,0,0,0
18.74 sec,0,0,0,0,0,0,0
18.76 sec,0,0,0,0,0,0,0
18.78 sec,0,0,0,0,0,0,0
18.8 sec,0,0,0,0,0,0,0
18.82 sec,0,0,0,0,0,0,0
18.84 sec,0,0,0,0,0,0,0
18.86 sec,0,0,0,0,0,0,0
18.88 sec,0,0,0,0,0,0,0
18.9 sec,0,0,0,0,0,0,0
18.92 sec,0,0,0,0,0,0,0
18.94 sec,0,0,0,0,0,0,0
18.96 sec,0,0,0,0,0,0,0
18.98 sec,0,0,0,0,0,0,0
19 sec,0,0,0,0,0,0,0
19.02 sec,0,0,0,0,0,0,0
19.04 sec,0,0,0,0,0,0,0
19.06 sec,0,0,0,0,0,0,0
19.08 sec,0,0,0,0,0,0,0
19.1 sec,0,0,0,0,0,0,0
19.12 sec,0,0,0,0,0,0,0
19.14 sec,0,0,0,0,0,0,0
19.16 sec,0,0,0,0,0,0,0
19.18 sec,0,0,0,0,0,0,0
19.2 sec,0,0,0,0,0,0,0
19.22 sec,0,0,0,0,0,0,0
19.24 sec,0,0,0,0,0,0,0
19.26 sec,0,0,0,0,0,0,0
19.28 sec,0,0,0,0,0,0,0
19.3 sec,0,0,0,0,0,0,0
19.32 sec,0,0,0,0,0,0,0
19.34 sec,0,0,0,0,0,0,0
19.36 sec,0,0,0,0,0,0,0
19.38 sec,0,0,0,0,0,0,0
19.4 sec,0,0,0,0,0,0,0
19.42 sec,0,0,0,0,0,0,0
19.44 sec,0,0,0,0,0,0,0
19.46 sec,0,0,0,0,0,0,0
19.48 sec,0,0,0,0,0,0,0
19.5 sec,0,0,0,0,0,0,0
19.52 sec,0,0,0,0,0,0,0
19.54 sec,0,0,0,0,0,0,0
19.56 sec,0,0,0,0,0,0,0
19.58 sec,0,0,0,0,0,0,0
19.6 sec,0,0,0,0,0,0,0
19.62 sec,0,0,0,0,0,0,0
19.64 sec,0,0,0,0,0,0,0
19.66 sec,0,0,0,0,0,0,0
19.68 sec,0,0,0,0,0,0,0
19.7 sec,0,0,0,0,0,0,0
19.72 sec,0,0,0,0,0,0,0
19.74 sec,0,0,0,0,0,0,0
19.76 sec,0,0,0,0,0,0,0
19.78 sec,0,0,0,0,0,0,0
19.8 sec,0,0,0,0,0,0,0
19.82 sec,0,0,0,0,0,0,0
19.84 sec,0,0,0,0,0,0,0
19.86 sec,0,0,0,0,0,0,0
19.88 sec,0,0,0,0,0,0,0
19.9 sec,0,0,0,0,0,0,0
19.92 sec,0,0,0,0,0,0,0
19.94 sec,0,0,0,0,0,0,0
19.96 sec,0,0,0,0,0,0,0
19.98 sec,0,0,0,0,0,0,0
20 sec,0,0,0,0,0,0,0
20.02 sec,0,0,0,0,0,0,0
20.04 sec,0,0,0,0,0,0,0
20.06 sec,0,0,0,0,0,0,0
20.08 sec,0,0,0,0,0,0,0
20.1 sec,0,0,0,0,0,0,0
20.12 sec,0,0,0,0,0,0,0
20.14 sec,0,0,0,0,0,0,0
20.16 sec,0,0,0,0,0,0,0
20.18 sec,0,0,0,0,0,0,0
20.2 sec,0,0,0,0,0,0,0
20.22 sec,0,0,0,0,0,0,0
20.24 sec,0,0,0,0,0,0,0
20.26 sec,0,0,0,0,0,0,0
20.28 sec,0,0,0,0,0,0,0
20.3 sec,0,0,0,0,0,0,0
20.32 sec,0,0,0,0,0,0,0
20.34 sec,0,0,0,0,0,0,0
20.36 sec,0,0,0,0,0,0,0
20.38 sec,0,0,0,0,0,0,0
20.4 sec,0,0,0,0,0,0,0
20.42 sec,0,0,0,0,0,0,0
20.44 sec,0,0,0,0,0,0,0
20.46 sec,0,0,0,0,0,0,0
20.48 sec,0,0,0,0,0,0,0
20.5 sec,0,0,0,0,0,0,0
20.52 sec,0,0,0,0,0,0,0
20.54 sec,0,0,0,0,0,0,0
20.56 sec,0,0,0,0,0,0,0
20.58 sec,0,0,0,0,0,0,0
20.6 sec,0,0,0,0,0,0,0
20.62 sec,0,0,0,0,0,0,0
20.64 sec,0,0,0,0,0,0,0
20.66 sec,0,0,0,0,0,0,0
20.68 sec,0,0,0,0,0,0,0
20.7 sec,0,0,0,0,0,0,0
20.72 sec,0,0,0,0,0,0,0
20.74 sec,0,0,0,0,0,0,0
20.76 sec,0,0,0,0,0,0,0
20.78 sec,0,0,0,0,0,0,0
20.8 sec,0,0,0,0,0,0,0
20.82 sec,1,0,0,0,0,0,0
20.84 sec,1,0,0,0,0,0,0
20.86 sec,1,0,0,0,0,0,0
20.88 sec,1,0,0,0,0,0,0
20.9 sec,1,0,0,0,0,0,0
20.92 sec,1,0,0,0,0,0,0
20.94 sec,1,0,0,0,0,0,0
20.96 sec,1,0,0,0,0,0,0
20.98 sec,1,0,0,0,0,0,0
21 sec,1,0,0,0,0,0,0
21.02 sec,1,0,0,0,0,0,0
21.04 sec,1,0,0,0,0,0,0
21.06 sec,1,0,0,0,0,0,0
21.08 sec,1,0,0,0,0,0,0
21.1 sec,1,0,0,0,0,0,0
21.12 sec,1,0,0,0,0,0,0
21.14 sec,1,0,0,0,0,0,0
21.16 sec,1,0,0,0,0,0,0
21.18 sec,1,0,0,0,0,0,0
21.2 sec,1,0,0,0,0,0,0
21.22 sec,1,0,0,0,0,0,0
21.24 sec,0,0,0,0,0,0,0
21.26 sec,0,0,0,0,0,0,0
21.28 sec,0,0,0,0,0,0,0
21.3 sec,0,0,0,0,0,0,0
21.32 sec,0,0,0,0,0,0,0
21.34 sec,0,0,0,0,0,0,0
21.36 sec,0,0,0,0,0,0,0
21.38 sec,0,0,0,0,0,0,0
21.4 sec,0,0,0,0,0,0,0
21.42 sec,0,0,0,0,0,0,0
21.44 sec,0,0,0,0,0,0,0
21.46 sec,0,0,0,0,0,0,0
21.48 sec,0,0,0,0,0,0,0
21.5 sec,0,0,0,0,0,0,0
21.52 sec,0,0,0,0,0,0,0
21.54 sec,0,0,0,0,0,0,0
21.56 sec,0,0,0,0,0,0,0
21.58 sec,0,0,0,0,0,0,0
21.6 sec,0,0,0,0,0,0,0
21.62 sec,0,0,0,0,0,0,0
21.64 sec,0,0,0,0,0,0,0
21.66 sec,0,0,0,0,0,0,0
21.68 sec,0,0,0,0,0,0,0
21.7 sec,1,0,0,0,0,0,1
21.72 sec,1,0,0,0,0,0,1
21.74 sec,1,0,0,0,0,0,1
21.76 sec,1,0,0,0,0,0,1
21.78 sec,1,0,0,0,0,0,1
21.8 sec,1,0,0,0,0,0,1
21.82 sec,1,0,0,0,0,0,1
21.84 sec,1,0,0,0,0,0,1
21.86 sec,1,0,0,0,0,0,1
21.88 sec,1,0,0,0,0,0,1
21.9 sec,1,0,0,0,0,0,1
21.92 sec,1,0,0,0,0,0,1
21.94 sec,1,0,0,0,0,0,1
21.96 sec,1,0,0,0,0,0,1
21.98 sec,1,0,0,0,0,0,1
22 sec,1,0,0,0,0,0,1
22.02 sec,1,0,0,0,0,0,1
22.04 sec,1,0,0,0,0,0,1
22.06 sec,1,0,0,0,0,0,1
22.08 sec,1,0,0,0,0,0,1
22.1 sec,1,0,0,0,0,0,1
22.12 sec,0,0,0,0,0,0,1
22.14 sec,0,0,0,0,0,0,1
22.16 sec,0,0,0,0,0,0,1
22.18 sec,0,0,0,0,0,0,1
22.2 sec,0,0,0,0,0,0,1
22.22 sec,0,0,0,0,0,0,1
22.24 sec,0,0,0,0,0,0,1
22.26 sec,0,0,0,0,0,0,1
22.28 sec,0,0,0,0,0,0,1
22.3 sec,0,0,0,0,0,0,1
22.32 sec,0,0,0,0,0,0,1
22.34 sec,0,0,0,0,0,0,1
22.36 sec,0,0,0,0,0,0,1
22.38 sec,0,0,0,0,0,0,1
22.4 sec,0,0,0,0,0,0,1
22.42 sec,0,0,0,0,0,0,1
22.44 sec,0,0,0,0,0,0,1
22.46 sec,0,0,0,0,0,0,1
22.48 sec,0,0,0,0,0,0,1
22.5 sec,0,0,0,0,0,0,1
22.52 sec,0,0,0,0,0,0,1
22.54 sec,0,0,0,0,0,0,1
22.56 sec,0,0,0,0,0,0,1
22.58 sec,0,0,0,0,0,0,1
22.6 sec,0,0,0,0,0,0,1
22.62 sec,0,0,0,0,0,0,1
22.64 sec,0,0,0,0,0,0,1
22.66 sec,0,0,0,0,0,0,1
22.68 sec,0,0,0,0,0,0,1
22.7 sec,0,0,0,0,0,0,1
22.72 sec,0,0,0,0,0,0,1
22.74 sec,0,0,0,0,0,0,1
22.76 sec,0,0,0,0,0,0,1
22.78 sec,0,0,0,0,0,0,1
22.8 sec,0,0,0,0,0,0,1
22.82 sec,0,0,0,0,0,0,1
22.84 sec,0,0,0,0,0,0,1
22.86 sec,0,0,0,0,0,0,1
22.88 sec,0,0,0,0,0,0,1
22.9 sec,0,0,0,0,0,0,1
22.92 sec,0,0,0,0,0,0,1
22.94 sec,0,0,0,0,0,0,1
22.96 sec,0,0,0,0,0,0,1
22.98 sec,0,0,0,0,0,0,1
23 sec,0,0,0,0,0,0,1
23.02 sec,0,0,0,0,0,0,1
23.04 sec,0,0,0,0,0,0,1
23.06 sec,0,0,0,0,0,0,1
23.08 sec,0,0,0,0,0,0,1
23.1 sec,0,0,0,0,0,0,1
23.12 sec,0,0,0,0,0,0,1
23.14 sec,0,0,0,0,0,0,1
23.16 sec,0,0,0,0,0,0,1
23.18 sec,0,0,0,0,0,0,1
23.2 sec,0,0,0,0,0,0,1
23.22 sec,0,0,0,0,0,0,1
23.24 sec,0,0,0,0,0,0,1
23.26 sec,0,0,0,0,0,0,1
23.28 sec,0,0,0,0,0,0,1
23.3 sec,0,0,0,0,0,0,1
23.32 sec,0,0,0,0,0,0,1
23.34 sec,0,0,0,0,0,0,1
23.36 sec,0,0,0,0,0,0,1
23.38 sec,0,0,0,0,0,0,1
23.4 sec,0,0,0,0,0,0,1
23.42 sec,0,0,0,0,0,0,1
23.44 sec,0,0,0,0,0,0,0
23.46 sec,0,0,0,0,0,0,0
23.48 sec,0,0,0,0,0,0,0
23.5 sec,0,0,0,0,0,0,0
23.52 sec,0,0,0,0,0,0,0
23.54 sec,0,0,0,0,0,0,0
23.56 sec,0,0,0,0,0,0,0
23.58 sec,0,0,0,0,0,0,0
23.6 sec,0,0,0,0,0,0,0
23.62 sec,0,0,0,0,0,0,0
23.64 sec,0,0,0,0,0,0,0
23.66 sec,0,0,0,0,0,0,0
23.68 sec,0,0,0,0,0,0,0
23.7 sec,0,0,0,0,0,0,0
23.72 sec,0,0,0,0,0,0,0
23.74 sec,0,0,0,0,0,0,0
23.76 sec,0,0,0,0,0,0,0
23.78 sec,0,0,0,0,0,0,0
23.8 sec,0,0,0,0,0,0,0
23.82 sec,0,0,0,0,0,0,0
23.84 sec,0,0,0,0,0,0,0
23.86 sec,0,0,0,0,0,0,0
23.88 sec,0,0,0,0,0,0,0
23.9 sec,0,0,0,0,0,0,0
23.92 sec,0,0,0,0,0,0,0
23.94 sec,0,0,0,0,0,0,0
23.96 sec,0,0,0,0,0,0,0
23.98 sec,0,0,0,0,0,0,0
24 sec,0,0,0,0,0,0,0
24.02 sec,0,0,0,0,0,0,0
24.04 sec,0,0,0,0,0,0,0
24.06 sec,0,0,0,0,0,0,0
24.08 sec,0,0,0,0,0,0,0
24.1 sec,0,0,0,0,0,0,0
24.12 sec,0,0,0,0,0,0,0
24.14 sec,0,0,0,0,0,0,0
24.16 sec,0,0,0,0,0,0,0
24.18 sec,0,0,0,0,0,0,0
24.2 sec,0,0,0,0,0,0,0
24.22 sec,0,0,0,0,0,0,0
24.24 sec,0,0,0,0,0,0,0
24.26 sec,0,0,0,0,0,0,0
24.28 sec,0,0,0,0,0,0,0
24.3 sec,0,0,0,0,0,0,0
24.32 sec,0,0,0,0,0,0,0
24.34 sec,0,0,0,0,0,0,0
24.36 sec,0,0,0,0,0,0,0
24.38 sec,0,0,0,0,0,0,0
24.4 sec,0,0,0,0,0,0,0
24.42 sec,0,0,0,0,0,0,0
24.44 sec,0,0,0,0,0,0,0
24.46 sec,0,0,0,0,0,0,0
24.48 sec,0,0,0,0,0,0,0
24.5 sec,0,0,0,0,0,0,0
24.52 sec,0,0,0,0,0,0,0
24.54 sec,0,0,0,0,0,0,0
24.56 sec,0,0,0,0,0,0,0
24.58 sec,0,0,0,0,0,0,0
24.6 sec,0,0,0,0,0,0,0
24.62 sec,0,0,0,0,0,0,0
24.64 sec,0,0,0,0,0,0,0
24.66 sec,0,0,0,0,0,0,0
24.68 sec,0,0,0,0,0,0,0
24.7 sec,0,0,0,0,0,0,0
24.72 sec,0,0,0,0,0,0,0
24.74 sec,0,0,0,0,0,0,0
24.76 sec,0,0,0,0,0,0,0
24.78 sec,0,0,0,0,0,0,0
24.8 sec,0,0,0,0,0,0,0
24.82 sec,0,0,0,0,0,0,0
24.84 sec,0,0,0,0,0,0,0
24.86 sec,0,0,0,0,0,0,0
24.88 sec,0,0,0,0,0,0,0
24.9 sec,0,0,0,0,0,0,0
24.92 sec,0,0,0,0,0,0,0
24.94 sec,0,0,0,0,0,0,0
24.96 sec,0,0,0,0,0,0,0
24.98 sec,0,0,0,0,0,0,0
25 sec,0,0,0,0,0,0,0
25.02 sec,0,0,0,0,0,0,0
25.04 sec,0,0,0,0,0,0,0
25.06 sec,0,0,0,0,0,0,0
25.08 sec,0,0,0,0,0,0,0
25.1 sec,0,0,0,0,0,0,0
25.12 sec,0,0,0,0,0,0,0
25.14 sec,0,0,0,0,0,0,0
25.16 sec,0,0,0,0,0,0,0
25.18 sec,0,0,0,0,0,0,0
25.2 sec,0,0,0,0,0,0,0
25.22 sec,0,0,0,0,0,0,0
25.24 sec,0,0,0,0,0,0,0
25.26 sec,0,0,0,0,0,0,0
25.28 sec,0,0,0,0,0,0,0
25.3 sec,0,0,0,0,0,0,0
25.32 sec,0,0,0,0,0,0,0
25.34 sec,0,0,0,0,0,0,0
25.36 sec,0,0,0,0,0,0,0
25.38 sec,0,0,0,0,0,0,0
25.4 sec,0,0,0,0,0,0,0
25.42 sec,0,0,0,0,0,0,0
25.44 sec,0,0,0,0,0,0,0
25.46 sec,0,0,0,0,0,0,0
25.48 sec,0,0,0,0,0,0,0
25.5 sec,0,0,0,0,0,0,0
25.52 sec,0,0,0,0,0,0,0
25.54 sec,0,0,0,0,0,0,0
25.56 sec,0,0,0,0,0,0,0
25.58 sec,0,0,0,0,0,0,0
25.6 sec,0,0,0,0,0,0,0
25.62 sec,0,0,0,0,0,0,0
25.64 sec,0,0,0,0,0,0,0
25.66 sec,0,0,0,0,0,0,0
25.68 sec,0,0,0,0,0,0,0
25.7 sec,0,0,0,0,0,0,0
25.72 sec,0,0,0,0,0,0,0
25.74 sec,0,0,0,0,0,0,0
25.76 sec,0,0,0,0,0,0,0
25.78 sec,0,0,0,0,0,0,0
25.8 sec,0,0,0,0,0,0,0
25.82 sec,0,0,0,0,0,0,0
25.84 sec,0,0,0,0,0,0,0
25.86 sec,0,0,0,0,0,0,0
25.88 sec,0,0,0,0,0,0,0
25.9 sec,0,0,0,0,0,0,0
25.92 sec,0,0,0,0,0,0,0
25.94 sec,0,0,0,0,0,0,0
25.96 sec,0,0,0,0,0,0,0
25.98 sec,0,0,0,0,0,0,0
26 sec,0,0,0,0,0,0,0
26.02 sec,0,0,0,0,0,0,0
26.04 sec,0,0,0,0,0,0,0
26.06 sec,0,0,0,0,0,0,0
26.08 sec,0,0,0,0,0,0,0
26.1 sec,0,0,0,0,0,0,0
26.12 sec,0,0,0,0,0,0,0
26.14 sec,0,0,0,0,0,0,0
26.16 sec,0,0,0,0,0,0,0
26.18 sec,0,0,0,0,0,0,0
26.2 sec,0,0,0,0,0,0,0
26.22 sec,0,0,0,0,0,0,0
26.24 sec,0,0,0,0,0,0,0
26.26 sec,0,0,0,0,0,0,0
26.28 sec,0,0,0,0,0,0,0
26.3 sec,0,0,0,0,0,0,0
26.32 sec,0,0,0,0,0,0,0
26.34 sec,0,0,0,0,0,0,0
26.36 sec,0,0,0,0,0,0,0
26.38 sec,0,0,0,0,0,0,0
26.4 sec,0,0,0,0,0,0,0
26.42 sec,0,0,0,0,0,0,0
26.44 sec,0,0,0,0,0,0,0
26.46 sec,0,0,0,0,0,0,0
26.48 sec,0,0,0,0,0,0,0
26.5 sec,0,0,0,0,0,0,0
26.52 sec,0,0,0,0,0,0,0
26.54 sec,0,0,0,0,0,0,0
26.56 sec,0,0,0,0,0,0,0
26.58 sec,0,0,0,0,0,0,0
26.6 sec,0,0,0,0,0,0,0
26.62 sec,0,0,0,0,0,0,0
